gene,log2FC_Er,pval_Er,log2FC_Fe,pval_Fe,padj_Er,padj_Fe,Significance,neg_log10_padj
SULT1A3,-1.0794081215326037,6.845157094694608e-05,0.10736936372151587,0.3713757603027536,0.001128926269269291,0.5993953913079981,Downregulated,2.9473344211353685
SULT1E1,-0.00030099467826908495,0.993697553677025,0.01979903704666471,0.607606669989225,0.9999999999999998,0.7840340722328916,Not Significant,9.643274665532873e-17
SULT2B1,-0.11110844541468151,0.4997441001325341,0.25320895653208597,0.15289565412864867,0.6260321516495667,0.42025772292666347,Not Significant,0.2034033617968821
SULT4A1,0.043841354569787265,0.5641003323819784,-0.15384842234101317,0.07600582732232303,0.6852224931438126,0.3396367676401245,Not Significant,0.16416838930269806
SUMF1,0.1923319829220075,0.0343062417380318,0.15823186754159183,0.06600140032296034,0.0910963006671585,0.33320358826650837,Not Significant,1.0404992589486328
SUMF2,0.15619549855285308,0.20219095745957014,0.16442038433199627,0.18250593378681473,0.346358772308283,0.44980912666228834,Not Significant,0.4604738084116233
SUMO1,-0.26951677247112166,0.16515597725603712,-0.36958355420154754,0.07338308291975662,0.29766484272890414,0.33767025720263616,Not Significant,0.5262724569572049
SUMO1P3,-0.23748088595195563,0.4157125444812502,-0.4226922923852261,0.17078566097505535,0.5496156164928485,0.43767265506988406,Not Significant,0.25994093595520623
SUMO2,-0.8928436771846208,2.3334848899026672e-05,-0.13203258426561398,0.13390531763954627,0.0005944211509236739,0.39745671204597555,Downregulated,3.2259057457380402
SUMO3,-0.8419137465664683,0.00015370985845405453,0.07081013167534247,0.5057382326849531,0.0018845246828567825,0.7049584976646874,Downregulated,2.7247981699372223
SUMO4,0.026795451113003535,0.9236237698724615,-0.010064041562188653,0.9712661756428742,0.9732718068195726,0.9999999999999998,Not Significant,0.011765856836299288
SUN1,-0.03134478851033696,0.5452908979158126,0.009294852523139706,0.8555433896065375,0.6683220882450053,0.9598165120470815,Not Significant,0.17501418507652147
SUN2,-0.7042127261349339,0.00047704286183394574,0.16653904679144113,0.15648590253225875,0.003996845599149275,0.42405499928607254,Downregulated,2.3982826285056325
SUN3,-0.18195788724877007,0.14769901280195546,0.009980858207802704,0.9303542345118402,0.2732552198240213,0.9999999999999998,Not Significant,0.5634315332424249
SUOX,0.17203918073515628,0.017512887654607012,0.2602540070810755,0.002674889575099107,0.0543648825603315,0.22709442242129252,Not Significant,1.2646815457992555
SUPT16H,-0.5106975471832746,0.015349718004963025,-0.36493320530679846,0.05355345877273935,0.04939801867386554,0.3248847789841273,Downregulated,1.306290470029055
SUPT20H,0.023261088769321883,0.8542926686699174,-0.2140975042405304,0.12809174705374246,0.922646171241381,0.39020620479895896,Not Significant,0.034964816133968145
SUPT20HL1,0.01005834145130332,0.266569703380069,-2.4749256196483247e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
SUPT3H,-0.15177440392285038,0.1890805122529723,-0.4078566196477395,0.007282142303987493,0.3289842626623728,0.2633539740986646,Not Significant,0.4828248765252844
SUPT4H1,-0.03960935145699599,0.6592295687606418,0.1037807820840887,0.2700543551131269,0.7634590522783599,0.5063346135334794,Not Significant,0.11721425113728771
SUPT5H,0.07475453985036701,0.4952178457002374,0.24037526190966893,0.05830371401569678,0.6218698522387465,0.32720924496688986,Not Significant,0.2063004969309989
SUPT6H,-0.05512698847795108,0.4427786358833027,0.1418329925238478,0.07898332464474671,0.5733801508287741,0.3403309727755005,Not Significant,0.24155734545779642
SUPT7L,0.11393953569982637,0.03888945691060281,0.0008080360886054762,0.9857062381040008,0.10025203197955256,0.9999999999999998,Not Significant,0.9989068160288412
SUPV3L1,0.1446096732540049,0.00382950738241348,0.021117661601484084,0.5297649872988521,0.017628253776226514,0.7247121628792824,Not Significant,1.7537907060165836
SURF1,0.6107168722767294,0.006782878081405546,0.31915372524895846,0.0790874718167392,0.026808631727789148,0.3403309727755005,Upregulated,1.5717253511881402
SURF2,0.12480225847611981,0.303384482653036,0.3088864198257308,0.03176342227757482,0.43551286551830454,0.32332326208622447,Not Significant,0.3609990109408727
SURF4,0.11690183855721252,0.410760513233171,0.20812434909215796,0.16663111941424066,0.544722287343003,0.4335605423230297,Not Significant,0.26382485518020765
SURF6,-0.5133026953674297,0.0005042010439044233,-0.024060211336245328,0.7614791800889051,0.0041521103525492585,0.894678114204797,Downregulated,2.3817311125617344
SUSD1,-0.12603963020878006,0.05742823375479719,0.10121444368424999,0.10865052723193137,0.13321019598925057,0.3719292800059938,Not Significant,0.8754625327302712
SUSD2,-0.08897139189960676,0.25451275839919973,-0.0032369321362013936,0.9649291456374162,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
SUSD4,0.15198448784814012,0.0025052114229319232,-0.009788451153982703,0.7593540296795581,0.012918048188729879,0.8928695083792425,Not Significant,1.8888030997231648
SUSD5,0.6842932951840973,2.5679178393333422e-06,0.038737134776750407,0.37066836544108617,0.00018346569250549542,0.5988450140374053,Upregulated,3.7364451354911776
SUSD6,0.7785983476479033,7.458167902142769e-05,0.2881054822348777,0.012226683421988372,0.0011810380167116125,0.30016918092371453,Upregulated,2.927736122553851
SUV39H1,-0.7006606846974814,0.001435146700869073,0.2788251249850227,0.06896559360189715,0.008631645234756772,0.3342291221459191,Downregulated,2.063906417694202
SUV39H2,-0.5448655629984956,0.010610941548262327,-0.47755752206371394,0.018467101781955788,0.03742361765883429,0.31231311396833367,Downregulated,1.426854232514045
SUV420H1,-0.04579258391078467,0.7647760894009268,-0.24334190141596101,0.1471677754614518,0.8510955080707606,0.4118999635420304,Not Significant,0.07002170160671509
SUV420H2,-0.1991301226305472,0.0912798532482747,0.17788690583889796,0.122852975663437,0.1898679080985948,0.3862634806618773,Not Significant,0.7215484344914587
SUZ12,-0.2982468159949791,0.29528737079861733,-0.6363490580840715,0.050063890385877205,0.426772501928622,0.3248847789841273,Not Significant,0.3698035710783779
SUZ12P1,0.09313644143493932,0.7531951299891243,-0.3058794216512957,0.32115902931513624,0.8422559872524507,0.5548836809157228,Not Significant,0.07455589311447758
SV2A,-0.016232182808843094,0.7808905041360343,-0.0065198184000523325,0.9107844985340587,0.8634075275449201,0.9944787688495265,Not Significant,0.06378416930383034
SV2B,6.132967244012027e-19,0.9999999999999998,0.003017766607917943,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
SVBP,-0.6202059826737576,0.004045963646768964,-0.21428152905398154,0.1699241363594656,0.018321533820105065,0.43653592474815756,Downregulated,1.7370381714037597
SVEP1,-0.3906165884723838,5.454958865165256e-05,0.2054360822794567,0.0018040617158927533,0.0009843475619227696,0.2078580843757476,Not Significant,3.0068515300506733
SVIL,0.6867514694378047,3.7094641894158453e-07,0.06088814552740578,0.08039206367974819,7.214503099782443e-05,0.3411224982891255,Upregulated,4.141793575652128
SVIL-AS1,0.25071478247108187,0.013529408937877943,0.14682265343673115,0.08940027383173899,0.04486092992635743,0.3509723672277329,Not Significant,1.3481317281293388
SVILP1,-0.0070574326825644795,0.766257743494201,-0.04260764998828608,0.10943873577541369,0.8519150281751222,0.3725188528820807,Not Significant,0.06960372053257485
SVIP,0.6552998098126395,0.003480573369520582,-0.28756957973823094,0.08703646845113526,0.016494699001051057,0.34854075972090043,Upregulated,1.782655605148968
SVOP,-0.0005658636933799314,0.9347627084702393,0.004602138827427675,0.5135723096849496,0.9806353742620046,0.7125806056848527,Not Significant,0.008492444590048333
SWAP70,-0.12616083808432896,0.2682473771326465,-0.23265667151376082,0.06546064567573756,0.39810487891562035,0.3329463874886652,Not Significant,0.4000024999513261
SWI5,0.2815444545821032,0.10300571890069664,0.06296929812847805,0.6823287997329941,0.2081739888059383,0.8389213328257906,Not Significant,0.6815735362268531
SWSAP1,-0.08419586315729989,0.40276654206689233,0.17921844236497086,0.10386133077615531,0.5376995040663021,0.3663999674496017,Not Significant,0.2694603640833564
SWT1,0.19995502135563908,0.1774288259976644,-0.2656863457118892,0.08866398722668878,0.3141199523276819,0.3502349395392471,Not Significant,0.5029044771302786
SYAP1,0.2836045909296033,0.02713061732642425,-0.023314249802442517,0.819154778165038,0.07613056012585143,0.9325495389417743,Not Significant,1.1184409749003499
SYBU,0.2280408710911972,0.002293462637725052,0.019901412601830124,0.6738013044933195,0.012141080070619741,0.8339869973054621,Not Significant,1.9157426767001828
SYCE1L,0.026923525634270872,0.9191667929165408,-0.06415468443445668,0.8093206102279834,0.9703642506460912,0.9256753149315124,Not Significant,0.013065211763416682
SYCE2,-0.3613556419932774,0.08751820427355529,0.17224338330948633,0.36854602871497283,0.18354637726904327,0.596998216738717,Not Significant,0.7362541829256746
SYCE3,0.253381649649275,0.6217202919268847,-0.7476394231073797,0.17588430357052853,0.7327789753410698,0.44327144890181136,Not Significant,0.13502699979919394
SYCP2,0.023036235888642485,0.810058648967766,-0.1739432781432311,0.10667191183554636,0.8878219492821453,0.37014404619088276,Not Significant,0.051674122281723474
SYCP2L,0.00908532837935032,0.266569703380069,-2.2355089134559575e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
SYCP3,0.028653885885656444,0.266569703380069,-7.0504900459212e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
SYDE1,-0.32138545433119237,0.05300466969925277,0.00847219411202388,0.9515278535807395,0.12531215931156095,0.9999999999999998,Not Significant,0.9020067864223991
SYDE2,0.6530855685317336,0.003962449573535566,0.02151601980321876,0.886177782081861,0.01804162377395208,0.9802946434182435,Upregulated,1.743724377862152
SYF2,0.2849448529513002,0.09593624656202748,-0.32262889612447565,0.06689218468676411,0.19735394776959653,0.33320358826650837,Not Significant,0.7047541817721216
SYMPK,-0.5008585200006151,0.010530028413642957,0.2123276644634249,0.17135646640563948,0.037182048179488024,0.43865546918542275,Downregulated,1.4296666907193205
SYN1,0.18622653957090288,0.019921747130502914,0.028023565560490384,0.6526761426140442,0.06002780148548572,0.817969846693864,Not Significant,1.221647562361376
SYN2,0.43811878262446013,1.488698078351249e-05,0.1343991033628436,0.008136740496528261,0.0004599585679080695,0.2720676118491808,Not Significant,3.337281286882107
SYN3,-0.0038915058292502435,0.9295628761935344,-0.021650120675819028,0.6264270843845423,0.9773766751943774,0.7980324143897248,Not Significant,0.009938029493692224
SYNC,-1.3065113690461332,8.6950602305917e-06,-0.1279100752813749,0.22292957061655808,0.00033687736530504914,0.4934807756381701,Downregulated,3.4725281681621
SYNCRIP,-0.6510743894302685,0.0007722240312438873,-0.39123278460562144,0.009390865435629744,0.005534473954330212,0.28858388668289603,Downregulated,2.256923652037047
SYNDIG1L,0.01030411164896244,0.266569703380069,-2.5353991044348024e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
SYNE1,0.43256225283023886,0.002123522775256264,-0.13737272717880142,0.1533216010255213,0.01154555040411328,0.42078701822068365,Not Significant,1.9375853583924196
SYNE1-AS1,-0.1027714799173081,0.6504945105917056,-0.23883876404349536,0.3104284195038765,0.7564082013301733,0.5449928770134288,Not Significant,0.12124377097833429
SYNE2,0.05893334586897615,0.8525508218332177,-0.29313512002243525,0.3717499430572325,0.9210912948980775,0.5997876754595736,Not Significant,0.035697322131623334
SYNE3,0.6266045087773368,0.00177201536917587,-0.03457731757944325,0.7784302148047246,0.010096623396332294,0.9052895421109184,Upregulated,1.9958238426057948
SYNE4,-0.018908434557319144,0.7709462342220895,-0.09327562778803847,0.18360705991921453,0.8557124696015086,0.45058780409567956,Not Significant,0.06767213934450507
SYNGAP1,-0.0804104667717517,0.24972196097039182,0.08469446481909364,0.2281259904170204,0.3963916820181208,0.4985780100672384,Not Significant,0.4018754674348267
SYNGR1,-0.5967126725743308,0.01598141020876223,0.14263952562067173,0.45749578449167927,0.05075533820424748,0.6640950712978424,Downregulated,1.2945182739915564
SYNGR2,0.38568186233174323,0.026092726040775623,0.23686912420577466,0.1214492605697732,0.07389841425918026,0.3848631638016258,Not Significant,1.1313648807645336
SYNGR3,-0.4032325122892008,0.02173737092498337,-0.0235936084365218,0.8630345983821917,0.06431195636006888,0.9641990595815946,Not Significant,1.1917082790432703
SYNGR4,0.20538047047362465,0.05142195962508362,0.08142165463492079,0.37325468612920953,0.12282978210040217,0.6008474044449255,Not Significant,0.9106963185883166
SYNJ1,0.19361077370757496,0.10199073688543737,-0.08362192162382406,0.43667107858675186,0.2064178967781154,0.6483774985672749,Not Significant,0.6852526513518686
SYNJ2,-0.40859430978363503,0.001164696692220924,-0.17758301470144383,0.04557855544961353,0.007443152515975088,0.3248847789841273,Not Significant,2.1282430818857643
SYNJ2BP,0.14285769319042219,0.35638581845478295,-0.17336548543662977,0.27096987798638666,0.49157591399230616,0.5073750069994893,Not Significant,0.30840940462304434
SYNJ2BP-COX16,-0.025386515102693366,0.42705498768202044,0.000846362968981506,0.9782678055388693,0.5599165394053157,0.9999999999999998,Not Significant,0.25187670366705867
SYNM,-0.374442660442584,0.00029667376355157403,0.2801031594461261,0.0013946860733999996,0.0029001406388873803,0.1956266276777819,Not Significant,2.5375809409935486
SYNPO,-1.7279236208659812,4.362546174160639e-06,0.3745819654674649,0.014751355754023601,0.00024409752798344004,0.3076422995907545,Downregulated,3.6124366187335175
SYNPO2,0.357035167812569,3.509417632916529e-05,-0.0532804122400516,0.15448556076632686,0.0007626075930598582,0.42191325886519393,Not Significant,3.1176988748981986
SYNPO2L,-0.002067308285025317,0.9448030847289686,0.017561578010460165,0.5622653839059902,0.9862706706062916,0.7496598535967752,Not Significant,0.006003881591216355
SYNRG,0.29220106227587084,0.000861993050561129,0.09708150280592175,0.08786896556028322,0.005995377781069319,0.34960264957528386,Not Significant,2.2221834459155034
SYP,0.32329307224816894,0.010038264636238014,0.06880565207468396,0.4604921937016744,0.035957669447080544,0.666540220228207,Not Significant,1.4442084642990012
SYPL1,0.285404598921709,0.0034371442140965053,-0.09921826295102387,0.1557314335649057,0.016337153761908807,0.42340572741079807,Not Significant,1.7868236034441969
SYPL2,0.054472834900447825,0.4816341001945601,-0.04591505871919093,0.55060215383135,0.6092459846848679,0.7405588377457444,Not Significant,0.21520732440823837
SYS1,-0.10929047430005283,0.2552894851288566,0.20999671491004024,0.05212525152516615,0.3963916820181208,0.3248847789841273,Not Significant,0.4018754674348267
SYS1-DBNDD2,-0.32990007248632947,0.5329379793650113,-0.3773829853716575,0.4779602447348835,0.657544228452918,0.6821077462703667,Not Significant,0.1820750298693369
SYT1,-0.14469194576385672,0.28696934196999996,-0.08576075242996764,0.5145068739303965,0.41785441164169246,0.7131739844021941,Not Significant,0.3789750082592126
SYT11,-0.05683714590668481,0.20168487408082703,-0.03054010775855752,0.47035998466119433,0.34562131986679717,0.6758491727121725,Not Significant,0.46139947564070694
SYT12,-1.611344792306145,5.321584551341456e-05,0.35600785195653,0.06612643506975974,0.0009723454689713809,0.33320358826650837,Downregulated,3.0121794052265733
SYT13,-0.06541838039482552,0.05637992281577105,-0.014764319158073004,0.6136118523579039,0.13129472731098196,0.7882468393087988,Not Significant,0.8817527144720207
SYT14,-0.10904060008907283,0.2847518146972203,-0.3248064508184402,0.012856075701673013,0.41538608157697865,0.303824404996556,Not Significant,0.3815480595476318
SYT15,-0.2436734554812283,0.019702482883612527,-0.05219348741000625,0.5244214464497157,0.05947340815521081,0.7210410264341311,Not Significant,1.225677173311879
SYT16,-0.051344885946874426,0.2516939103296461,-0.04563448444113627,0.3027077314538375,0.3963916820181208,0.537973757230366,Not Significant,0.4018754674348267
SYT17,0.013420538167438574,0.8737110388065422,0.16443461975961254,0.08838734737238219,0.937858729959015,0.3501122278685241,Not Significant,0.027862574648467062
SYT2,0.004201869526239795,0.8610518680402683,-0.031058470624898173,0.22558721139298532,0.9281922948344732,0.49629579406511204,Not Significant,0.03236204109341602
SYT3,0.00997542623504899,0.6893795163640695,-0.001869669280550981,0.9398710281493353,0.7890826305963345,0.9999999999999998,Not Significant,0.10287751626711217
SYT5,0.03696189990258078,0.31838060489808817,0.019109884212465244,0.5941636267659118,0.45144439596759695,0.7742169154649241,Not Significant,0.34539573374817206
SYT6,0.00715659258505691,0.266569703380069,-1.7609299131366757e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
SYT7,0.3118851312921731,0.0004699419239227588,0.05461740979690031,0.27446539902897293,0.003955470680417514,0.5107307099643824,Not Significant,2.402801830309038
SYT8,4.54846443931063e-18,0.9999999999999998,0.022381016490273156,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
SYTL1,-0.013666168943112868,0.8123842704835407,0.015142018321168809,0.792678647348499,0.8895712331403914,0.9145907431241513,Not Significant,0.05081926970355419
SYTL2,-0.6490299771684346,0.0035241879290602704,-0.3563603359100646,0.043485277728746934,0.016664270222986645,0.3248847789841273,Downregulated,1.7782137006094902
SYTL3,0.1636285166406734,0.03869812815895163,0.06523081025072039,0.3336396043754745,0.09989961383588218,0.5659345431670588,Not Significant,1.0004361905454853
SYTL4,-0.3023936182148107,0.01940290075646941,0.1423696743295727,0.18659207415198356,0.05877427208277998,0.45338998300833866,Not Significant,1.2308127408910632
SYTL5,-0.40188778686100357,2.4865406948648045e-05,-0.0936298996752533,0.03559977683106417,0.0006212954823644436,0.32454990869255734,Not Significant,3.2067018042676616
SYVN1,0.5253847896282043,0.0021678263404568522,0.23993883044467143,0.05780487128514942,0.011706390247108305,0.32631206660659967,Upregulated,1.9315770022327101
SZRD1,0.156951866700711,0.2106838556711708,0.2824950045873127,0.04515887354427478,0.35730073381475075,0.3248847789841273,Not Significant,0.4469660918541799
SZT2,0.37757959017645465,0.0002389596643777195,0.07294412649259903,0.1839621680343165,0.0025050041957809526,0.45072579415239766,Not Significant,2.6011915423703926
TAB1,0.13839325737162272,0.2854906718738828,0.29329090772821176,0.047513416414533306,0.41626469934417376,0.3248847789841273,Not Significant,0.3806304171941013
TAB2,-0.13437303872017287,0.4536211906683646,-0.41007073803896144,0.05014787718409883,0.584235728281416,0.3248847789841273,Not Significant,0.2334118877578693
TAB3,0.4941689197730789,0.03251973548795074,-0.42142599105596673,0.05625976364020541,0.08725039783990304,0.3248847789841273,Not Significant,1.0592325840904941
TAC3,-0.05218053025998482,0.266569703380069,-0.05218053025998485,0.2665697033800689,0.3963916820181208,0.5026401889255694,Not Significant,0.4018754674348267
TAC4,1.7562888557229977e-17,0.9999999999999998,0.0864193407821319,0.2665697033800689,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
TACC1,-0.020952708280734096,0.7493567449076464,-0.03140760790836894,0.6339064943146058,0.8389896464471629,0.8034216110717658,Not Significant,0.07624339854985707
TACC2,0.55178682498021,0.0001819687219709112,0.3257443540469526,0.002944254091681225,0.002106460711929092,0.23187481190901293,Upregulated,2.676446636585326
TACC3,-1.0196686858829263,0.00033284315903417286,0.14544384950206013,0.33688183215983075,0.0031428504794708424,0.5687645089829698,Downregulated,2.5026762799704496
TACO1,-0.11092561251728443,0.48229615400693515,0.2754089980803621,0.11236226847890927,0.6098725564703295,0.3747457860100749,Not Significant,0.21476090893063565
TACR1,-0.010665596758628765,0.9049145578367506,0.15532758071004488,0.11952541588016331,0.9599467308353404,0.38307186798707415,Not Significant,0.017752866070997134
TACR2,0.03937418991636916,0.5856880391568606,0.047155038070407676,0.5162295529686055,0.7032716804214142,0.7148034312813835,Not Significant,0.1528768705495359
TACSTD2,5.610725920311609e-18,0.9999999999999998,0.027607943520369535,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
TADA1,-0.19886211984864136,0.2965336055158166,0.0336961128660717,0.852803052850882,0.4279649368645377,0.9578264653392613,Not Significant,0.36859181124392076
TADA2A,-0.16308156317618594,0.1923048482950841,-0.08032107640465305,0.4966817936472966,0.3332943878818429,0.6968633020718821,Not Significant,0.47717199906814506
TADA2B,0.5120999121274166,0.00096488465936521,0.22883592846094394,0.0364893095946921,0.00651689084925764,0.3248847789841273,Upregulated,2.1859595528976152
TADA3,-0.4359101342848404,0.03178512513838886,0.11862781120411109,0.4772048304219545,0.08583344733222092,0.6814550553105518,Not Significant,1.066343444537929
TAF1,0.0040920289087904805,0.9630726426349041,-0.3059901342448939,0.011244299854860291,0.9983902189986055,0.29957953543658405,Not Significant,0.0006996823248529534
TAF10,0.06022529029125292,0.6328328477019054,0.2003509636177601,0.1452310459912649,0.7419083894922024,0.4098826469920225,Not Significant,0.1296497178938765
TAF11,-0.2869704234569187,0.000602876062194839,-0.0013468590902812093,0.9764509000672126,0.00463887386518452,0.9999999999999998,Not Significant,2.3335874361467037
TAF12,0.5649831048918935,3.889097960454616e-05,0.10129653460115438,0.10295459465185562,0.0008185454740703673,0.3647887516819913,Upregulated,3.086957188470438
TAF13,0.4271448997523627,0.020579151442203052,-0.15624062827083926,0.29723607404837116,0.06156295409700681,0.5333523892515489,Not Significant,1.2106805487293266
TAF15,-0.29431129734478567,0.0020005202746713946,-0.15054648738907608,0.03734043163401226,0.011040891920259446,0.3248847789841273,Not Significant,1.9569958414256068
TAF1A,0.05978043789395528,0.7056700838636758,-0.525365852414828,0.013113338228915453,0.8029912201430662,0.30549680889405356,Not Significant,0.09528920324468637
TAF1A-AS1,0.2546264532300179,0.41232487236924625,-0.45573691112167675,0.16599655676642505,0.5463214949024569,0.4332050418016465,Not Significant,0.26255171192568927
TAF1B,-0.21526838920583227,0.14747252678639547,-0.39584313369299423,0.022308433217376845,0.27292042041112746,0.3147123267417812,Not Significant,0.5639639683972166
TAF1C,-0.3790246948986868,0.0008073320887944709,0.10811526301712826,0.1270789265338556,0.005706590065314567,0.38948478932963376,Not Significant,2.2436233240107364
TAF1D,0.3511746892324139,0.1854566838258741,-0.40688267506332665,0.13388400932606498,0.324345261730277,0.39745671204597555,Not Significant,0.4889924421747144
TAF1L,0.005782783631095218,0.9381147244761632,0.029124845121516373,0.6976418943534521,0.9821267045749612,0.8499214179527502,Not Significant,0.007832480086725989
TAF2,0.06257955244007805,0.71103341961014,-0.4393322531216132,0.03429247181551002,0.8075509963157886,0.32454990869255734,Not Significant,0.09283004271917256
TAF3,0.23505031688738923,0.010275718178249698,-0.0417114081264021,0.537452700980023,0.036571878863628525,0.7305969578011575,Not Significant,1.4368527274074996
TAF4,0.059992803015114046,0.2163509428833402,0.08679424059000869,0.09258559845956789,0.3647731144299679,0.35441410544694363,Not Significant,0.4379771788002986
TAF4B,0.273411890469089,0.04569058176597495,-0.20201174656528714,0.11268137899870574,0.11305044750975317,0.3751260323782905,Not Significant,0.9467277141622152
TAF5,-0.11613739594346481,0.44585736041746715,-0.07722235499144559,0.607116250242117,0.5765098000732043,0.7836937128187114,Not Significant,0.239193305747357
TAF5L,-0.12269062663089599,0.01633822413574984,0.02226255528627251,0.570822427350435,0.051548407701028906,0.7571533920048688,Not Significant,1.2877847452657605
TAF6,-0.2601019348078087,0.09758416201068526,0.18839559862767277,0.20534926720235055,0.1999119985635566,0.47302746815251784,Not Significant,0.6991611390806681
TAF6L,-0.43041857823074453,0.0066768960583924,0.14622717729749735,0.21735222985670447,0.026488646563569865,0.4872974116301943,Not Significant,1.5769402313965972
TAF7,0.11761643728332459,0.2723587970077022,0.012251328216877973,0.903947098773035,0.40250827385834465,0.9901894014828299,Not Significant,0.39522518795675493
TAF7L,-0.017744401022637107,0.7947633597041881,0.08274786332834828,0.2516875007060601,0.8744118051605871,0.5026401889255694,Not Significant,0.05828398774466152
TAF8,0.1950839929833153,0.1174428293828422,0.06314017472276366,0.5758493854227276,0.23005002317061837,0.7612232769139698,Not Significant,0.6381777186570803
TAF9,0.5767015878439272,0.008736279427010937,-0.16500046160011356,0.31606931448153514,0.03227359133912947,0.5497772479189041,Upregulated,1.4911527045067454
TAF9B,0.20198833671810726,0.35337578220584065,-0.5906707692430918,0.025914471798922156,0.48830787674107173,0.31941478201802187,Not Significant,0.3113062701914191
TAGLN,-2.943250806813824,1.8280163979634777e-06,0.2127339290580627,0.2385806928073074,0.0001479399111449204,0.5026401889255694,Downregulated,3.8299146464782527
TAGLN2,-1.4095195219172536,5.8207859027111414e-05,0.2837634561444085,0.09097256495970853,0.001028620040198906,0.35304214673915063,Downregulated,2.9877450187442514
TAL2,0.10798959271036422,0.651079531453181,0.15660500238600267,0.5160246675383384,0.7567516923156253,0.7146279374026054,Not Significant,0.12104659916225044
TALDO1,-0.4692266590316708,0.00870867860154215,0.22290083085454662,0.11910212572169337,0.03219113411928171,0.3828747449133188,Not Significant,1.4922637225045248
TAMM41,-0.07360669121936239,0.49889489525929687,0.042270009483604945,0.6938364183346613,0.6252580719645254,0.8474789763219432,Not Significant,0.2039406929009016
TANC1,-0.1627203321941233,0.10867030317646112,-0.18198134549256992,0.07979926826283504,0.21717437118634986,0.3407325597012872,Not Significant,0.663191427283348
TANC2,0.04241389581855585,0.4091599172657997,-0.017074550105814282,0.7332198756843439,0.5435772348958614,0.8751364869659781,Not Significant,0.2647387398831305
TANGO2,0.6433433926647472,0.008044412282003467,0.35853278179985915,0.07308053326922313,0.030349071913746573,0.33767025720263616,Upregulated,1.5178545852774037
TANGO6,-0.419465848817531,0.004517595738483209,0.09945424437100228,0.3359926017948164,0.019879547805786855,0.5679961766779799,Not Significant,1.7015934985948957
TANK,0.20435190868312864,0.42368182839056323,-0.41365152602117106,0.13299065815346214,0.5572515922093629,0.39634986762698754,Not Significant,0.25394868195628906
TAOK1,0.14427908631644293,0.5771132082647696,-0.5919602776671783,0.05199529351453871,0.6956699781956526,0.3248847789841273,Not Significant,0.1575967383202234
TAOK2,0.19981610911520384,0.07127878493135668,0.3234083589664011,0.01220095307206428,0.1568064681735042,0.2999400963549136,Not Significant,0.8046360268931405
TAOK3,0.31234969814964403,0.02380857448526144,-0.23681199947617523,0.06285181516539005,0.06903278810010015,0.3302634042914751,Not Significant,1.1609445859476917
TAP2,-0.005666095860341288,0.5466700236167288,0.0036065396628515104,0.6984930082077807,0.669518865136599,0.8504975825498626,Not Significant,0.17423718129678756
TAPBP,0.13775716490958267,0.3685321651528289,0.0957081285288603,0.5245866317074825,0.5035449948188585,0.7210579163092635,Not Significant,0.29796171651361125
TAPBPL,0.5664412878854654,0.01553830898609625,0.3295499415126196,0.09969410275311481,0.0498113720646651,0.3621709915937108,Upregulated,1.302671495370488
TAPT1,0.6477278831309462,0.00229621763989375,-0.11095961361709333,0.4188050478210084,0.012145118748888574,0.6354690828477056,Upregulated,1.9155982345241518
TAPT1-AS1,0.4803352654727129,0.010308704147168817,0.09914509625262355,0.4760730839569779,0.03664649151636883,0.6803973695431308,Not Significant,1.435967597776406
TARBP1,0.2508309666800046,0.04979739466458543,-0.04342746414222293,0.6862344319394412,0.12095542475634362,0.8415735389682433,Not Significant,0.9173746490969437
TARBP2,-0.7227137320663056,0.004423640732812919,0.22074504444824833,0.22479231419510176,0.0195690058506208,0.495498235605023,Downregulated,1.7084312369151422
TARDBP,-0.5052848953439866,0.0012880011409617293,-0.1285474183174951,0.1988491666005877,0.007988314977344873,0.46621603090946667,Downregulated,2.097544819336399
TARID,-0.04308235360498753,0.40647806499688527,-0.10893564360638998,0.06483208790015943,0.5412361911383574,0.3322527714953205,Not Significant,0.26661317089523573
TARS,0.14593514991254922,0.4222802236780905,-0.3360753639019118,0.0946399560764154,0.5559654705130006,0.3554314191630292,Not Significant,0.2549521804167487
TARS2,-0.22821224743797897,0.07113002483742548,0.2035170144442536,0.09871433614886292,0.15657337276164546,0.36092043152661396,Not Significant,0.8052820931461208
TARSL2,0.7848251870077756,0.0010873314100449628,-0.13331600311116942,0.35765076831812914,0.007089943490097101,0.5885344179272433,Upregulated,2.1493572263171883
