gene,log2FC_Er,pval_Er,log2FC_Fe,pval_Fe,padj_Er,padj_Fe
SELENBP1,-0.9763236343910413,0.00013856467499025478,0.26168128081742004,0.061340647265185386,0.0017611868697510493,0.3298840080718381
SELPLG,-0.647731793336398,0.0063318438517721695,0.12454611474508652,0.46012272595242587,0.025497451353789738,0.666321825627068
SEMA3A,-0.5268482482774891,0.01436418045147733,-0.36700531924213964,0.05524658099940177,0.04695636469303313,0.3248847789841273
SEMA3B,-0.8825925244895276,0.00018650266414732875,0.14756817791181095,0.22309496400796225,0.0021415951314926814,0.4934807756381701
SEMA3C,-0.6479180464328358,0.0135143538790528,-0.5905472186978394,0.01978889684969098,0.04481913552998653,0.31231311396833367
SEMA4F,0.8940743000514876,4.911825369640291e-06,0.3013944028345024,0.0020951525591713866,0.0002574134269648164,0.21022831424141006
SEMA6B,-1.5272537785472666,6.615565205980802e-05,0.06513738206639483,0.6914223006294232,0.0011060209105794232,0.8458196643055635
SEMA6C,0.7171871104520854,0.00017732925713314688,0.08306565780817012,0.37889872109436235,0.0020777399826811377,0.6063016480993983
SEMA7A,0.692178540237906,0.0003244506203436225,0.13402933624399765,0.20449506849624266,0.0030875139677860853,0.4717172562876634
SENP5,0.5322890674194982,0.0034849788848970446,-0.0728258138773584,0.547705898818672,0.016508744834179474,0.7386477576606335
SEPHS1,-0.508801923720917,0.002441770295026713,0.10502258534043386,0.3414525473273357,0.012669497502422291,0.5728985497309393
SEPHS2,0.6116529846830504,1.67010813451343e-06,0.03248428694928884,0.36662007724982004,0.00014012054027637906,0.5958309234849128
SEPW1,-0.9947261295890377,0.00021703066605769148,0.26934738953735904,0.07603166739779804,0.00236701901144614,0.3396367676401245
SERBP1,-0.8090721163311683,0.00022917525405570578,-0.3236684767685132,0.020263127048267347,0.002441452801690368,0.31231311396833367
SERINC1,0.6161072936073929,0.013057886574526556,-0.36315929362060706,0.08572056659919879,0.043773597039606066,0.3474492187995952
SERINC3,0.8120328725697074,5.9224506269221174e-05,-0.047351661364143,0.5824850942869733,0.001040274917813893,0.766064023478014
SERINC5,0.7977348234129764,3.4083905873584124e-05,0.05326258599265874,0.49150906578656084,0.0007492724019565549,0.6922609589739872
SERPINB2,-0.817420491419349,0.0005286142716808205,-0.6316316676665454,0.0020314435579085856,0.004262943134498327,0.21022831424141006
SERPINB5,-0.9996567327265281,0.0001536909685171852,-0.11209205495173971,0.381900389150225,0.0018845246828567825,0.6082573422227648
SERPINB8,0.5240520269032714,5.168826092610643e-05,-0.08957359810319371,0.1318381013728982,0.0009539822431310893,0.3954904145652077
SERPINE1,-0.6460714116451096,1.7266457892037143e-05,-0.25123040737769625,0.003004539869315068,0.0005028718389257314,0.23296699495611167
SERPINE2,1.0164048032794946,3.3295536154227943e-07,-0.12263902996306547,0.026931697596869853,6.99971673863022e-05,0.32080424868068846
SERPINI1,2.122449195615207,0.00023548205374378313,-0.17049490508636275,0.5544290529544367,0.0024824015924921,0.7438621643356463
SERTAD1,0.5162312135152679,0.02427715424022749,0.4980311983232409,0.027841912070782418,0.07004719215235222,0.32080424868068846
SESN2,1.7145526551804455,1.4270020549740848e-05,0.37479381799135086,0.0316766051073622,0.0004503922721440714,0.3233001205573607
SESTD1,-0.5920324718079707,0.0033617227830124176,-0.3112726067876358,0.04873938704014333,0.016057955001644586,0.3248847789841273
SET,-0.5124167174284641,0.0029676258515292,-0.20183394320814596,0.10691845474242259,0.014555611913239223,0.37038177626053126
SETMAR,-0.5769633549723867,0.0018077488218199032,-0.13315499846636997,0.2660969180116725,0.010236447662874931,0.5026401889255694
SETSIP,-0.807312021435458,0.012893323682520094,-0.4356244555813915,0.10820811287333877,0.043301301901081994,0.3714576547397459
SF1,-0.6783524211923067,0.0011835511991041133,0.17022593107381379,0.19783855349730028,0.007524209743348708,0.46521819792563923
SF3A2,-0.649792399924914,0.009532975638902859,0.23237478675946507,0.22866450740750568,0.03453443459575762,0.4993759809532273
SF3A3,-0.5839805291951412,0.00010102556334733234,-0.08360025123108968,0.24199896557996972,0.0014413085441674794,0.5026401889255694
SF3B3,-0.7063469261251859,0.00010047402277292589,0.13709992848332037,0.12864919767676625,0.001437926350952124,0.3911961743268434
SF3B4,-0.5168952336918304,0.00339888211672437,0.15761763048495936,0.20353183907795053,0.016193163301612065,0.47079769024101625
SFN,-0.5540285774557525,0.0041835291919460095,0.19414544459048283,0.16733088961610507,0.01877328373802107,0.43411091788348394
SFPQ,-0.7169345948371774,1.2064890938504922e-06,-0.012227558452332024,0.7517178587714608,0.00011694867155952467,0.8875894504144644
SFXN4,-0.7622074848250536,0.0014880879389920175,0.025286045256856893,0.8607525606146809,0.00886671395115679,0.9629915965314214
SGK1,-1.2570374973141234,5.231846246825618e-06,-0.024535140457995482,0.7775310911438859,0.0002673243384191967,0.9047040942185681
SGK223,0.541458105485819,0.00048436044811448034,0.12370703932664712,0.16975645490516555,0.004035969292033642,0.43653592474815756
SGK494,0.6577535264855678,0.0022355189242214274,0.06486443582517736,0.6333538550146329,0.01194846321566625,0.8030531721468032
SGPL1,0.5751957610982105,0.0001777678062748073,0.36899432197218823,0.0019045912841587343,0.0020786305741439305,0.20859266219918116
SGTB,0.5656706504310484,0.006823968477039812,-0.30220187685132366,0.07440008608604784,0.026927806568513086,0.33897240495696557
SH2B3,0.9541473862003265,9.162241641961738e-06,0.09128153967906509,0.23608913898669825,0.00034480946426230494,0.5026401889255694
SH2D2A,-0.5368505031782739,0.0022509730454594794,0.029558433236703627,0.7888362325268765,0.01201000495958398,0.9122867336652907
SH2D3A,-0.7068190163225159,0.0009181724863701413,0.05701165358206941,0.6425242594490422,0.006266184617802196,0.809517717525865
SH2D5,-0.6845099786831123,0.0018330190499331667,-0.1541748924255365,0.2777813829221028,0.010334746739604692,0.5142071959506574
SH3BGRL3,-0.6568551680785107,0.011930571952513805,0.050375102223927215,0.7940041229249601,0.04081746371333286,0.9155679349604509
SH3BP1,-0.6063787934208672,0.0043837894907981356,0.14919176813333312,0.31673355923218516,0.01941862673448726,0.5505661279563455
SH3BP5,0.7705700171795373,3.2370990334292345e-05,0.28803224787672915,0.006096112570576722,0.0007220309917246426,0.2633539740986646
SH3KBP1,0.7454050834033629,0.00029305908420276724,-0.02835741780031637,0.7853145874425345,0.002875563653470286,0.9100553636396095
SH3PXD2B,0.5660736967128549,0.0017603640493232939,0.3140040577189198,0.02520341401151296,0.010051631924482255,0.31941478201802187
SH3RF2,-0.9046111113943754,0.0002901895689774147,-0.11573851056082664,0.3742213312335982,0.0028535307616112445,0.601917828564427
SH3RF3,1.091097522151167,4.138025805299277e-06,0.3085740840290949,0.004296723286953966,0.00023651403743413685,0.2557872176377372
SH3RF3-AS1,0.8801411402030891,0.00017732607366517333,0.15216797402859156,0.20604132562024124,0.0020777399826811377,0.47391318136825583
SHANK3,-0.5299975765424876,0.0009235101933822597,-0.02856331683588188,0.7554608006867982,0.006290875767955877,0.8897789970095653
SHB,0.5603890872688437,0.005195438002840308,0.07152837901782469,0.6044153627272462,0.022057776668366526,0.7814205827582762
SHC4,0.81874090594853,9.489341454261866e-05,0.022481034959923072,0.8096654296227521,0.001385156067026732,0.9258960052394734
SHCBP1,-1.2852978760046756,3.7402070018264426e-05,-0.2023554822529075,0.14015315200096326,0.0007973005368695295,0.404321947964924
SHKBP1,-0.5655797756236339,0.005981759117921046,0.16465007458158257,0.271991495811121,0.02445928331472746,0.508207472298109
SHMT2,0.6119051906925069,0.004185754569909782,0.2325888423541937,0.1393762477115512,0.01877328373802107,0.40318146679689676
SHROOM2,0.6225532999873503,0.0008174965754141659,0.015231775711443522,0.8845599112267223,0.005761854475655142,0.9788009423641328
SIAH2,0.6993067013379869,1.810064489173549e-05,0.2620055322538232,0.0037462298733592914,0.0005148690436544978,0.24541146937852024
SIDT2,0.7258170567464188,0.0009491875207057628,0.40441317312098424,0.01535587303428601,0.006427486025067901,0.3096511062163426
SIGMAR1,-0.7370738550353373,0.0023868826619839563,0.14364039717071175,0.36506876730806265,0.012462484695314462,0.5944189222882993
SIL1,0.6440840647069505,0.01397880789425792,0.3047211521647909,0.1558123304798465,0.045967708807259505,0.4234187407421768
SIPA1,-0.7108601366305748,0.004485536189203405,0.17362026352490303,0.3221243383406341,0.0197687847953085,0.5561067190162665
SIPA1L2,0.875015716893327,2.6003819498100505e-05,-0.18550755760276338,0.050640756413662565,0.0006332405598210909,0.3248847789841273
SIRT2,0.5231603546805849,0.0187480732737356,0.36066006566279357,0.0699373249958936,0.057246237102208095,0.3352743910676966
SKA2,-0.6239731255458122,0.0001993550305693609,-0.26702533575433773,0.013866082907454677,0.0022277849904307184,0.3059903380519421
SKA3,-1.2409708779857345,6.827901331158118e-05,-0.30696487259022565,0.053068074856855496,0.0011270967089068772,0.3248847789841273
SKAP2,0.6018314959849804,0.0007431847947477153,-0.17984008863879006,0.10859562298632476,0.005387574275043881,0.3719292800059938
SKI,0.6674360342498366,0.0002695441431597596,0.1844643107778429,0.08032941084400826,0.0027147369925066096,0.3411224982891255
SLC10A7,0.5439287419825908,0.030427374541644667,-0.1245842109339911,0.5424923881737991,0.08311181009060349,0.7346502132162583
SLC12A2,0.7905353494159654,0.0043381473455938735,-0.2777347441397254,0.16914801978667207,0.019255046110292457,0.4359978671774047
SLC12A3,-3.3507604636001633,1.2687523595565774e-08,0.2565303893302756,0.018742396086526714,1.9337900546908164e-05,0.31231311396833367
SLC12A8,-1.6264327467346338,3.096815192660977e-06,-0.17207558208630036,0.13040354190737263,0.00020035446965378003,0.3936222426168419
SLC15A3,-0.5457529225241218,2.37076632614827e-05,-0.33925597435238974,0.0003465603665056171,0.0005995456199037704,0.13948537991286353
SLC16A13,1.3683324448665448,1.095978930389562e-05,0.2838666004787232,0.032497168946292156,0.0003884140301658427,0.3242664775928546
SLC16A14,0.5080207523246225,0.0049065043404687295,0.04087822986879501,0.7391893706786298,0.021185071857217436,0.8794492675282729
SLC16A2,-1.234413563640187,6.583762212939746e-06,-0.20404183090138434,0.05280927135364964,0.0002958648915839507,0.3248847789841273
SLC16A6,0.6864377541368762,0.0049294080956632114,-0.27122258961940604,0.13796688288111128,0.021258871509002627,0.40171720371893993
SLC16A7,-0.7370318868813049,0.008692672740041048,-0.7875646345664992,0.006436130611746561,0.032151462975804,0.2633539740986646
SLC16A8,1.1811727490301087,4.2576517585954565e-05,0.1520795918227457,0.22308664773042153,0.0008579877815562158,0.4934807756381701
SLC19A1,-1.0885071797735721,0.00019939223779852846,0.039784540859856346,0.779053525972155,0.0022277849904307184,0.9057840563238647
SLC1A1,0.8657696431950124,0.00015108137178174147,0.014993046300750755,0.8885930454151341,0.0018659949219267298,0.9818381441818885
SLC1A3,0.9880866863372569,7.6911984833974e-05,0.01048620565676766,0.9228678774664242,0.0012043837351141992,0.9999999999999998
SLC1A4,2.1625074181525683,9.802971103690515e-07,0.40325380986780196,0.009498496434286682,0.00010440705335129905,0.28858388668289603
SLC1A5,0.8321152085433035,0.0008074715740313888,0.2907821169069255,0.07319952769056627,0.005706590065314567,0.33767025720263616
SLC22A15,1.0816923443829878,0.00016241494716272547,-0.11059773993889727,0.42703049864942727,0.0019565297320303533,0.6410792108955095
SLC22A18,0.512907274807506,0.005456638346500124,0.20880006557557412,0.13530068471918408,0.022827519523670466,0.39953058316105683
SLC22A3,-1.0016415955035114,1.1006809234424944e-05,0.0748033197149793,0.3577945181760618,0.0003884140301658427,0.5885344179272433
SLC22A4,0.7069871365566641,1.6883711442731713e-05,0.18974438943912228,0.015907977996833217,0.0004964679779542814,0.3096511062163426
SLC23A2,0.7747323054885988,3.790172716497201e-07,0.07375116502696163,0.06567099875381331,7.214503099782443e-05,0.33310810755046005
SLC24A1,0.5519617302914852,0.0008984516609431589,0.0367930647779608,0.6992501150010495,0.006170740097127441,0.8511337379192108
SLC25A1,-0.6028690357427402,0.004462285943290948,0.3917015762449798,0.028316758427791106,0.01970429983167345,0.32080424868068846
SLC25A10,-1.213530384729486,0.00017785986049946698,0.23702576672306988,0.16053507153163038,0.0020786305741439305,0.42914154608499266
SLC25A27,0.68158177332626,0.0027010873176272383,-0.15072787051827374,0.31982605759697874,0.013635905889981283,0.5534123814493537
SLC25A30,0.7170190833534904,4.276385915223916e-09,-0.07816565376840665,0.0015810754880012468,1.3035849731574237e-05,0.20052242899010084
SLC25A36,0.6855537295171608,0.025998945705496067,-0.5420018405893196,0.05919109180289816,0.07375844841841524,0.3282382595047706
SLC26A2,0.8121688140971072,0.0025165929523029247,-0.23202531127391546,0.20513507946835252,0.012954822712530394,0.47265313724819447
SLC27A2,-0.6562134819706186,0.00015543842187667084,0.08320054390341201,0.3280297082442069,0.0018987791961868838,0.5610307989327235
SLC29A1,-0.9101380759183693,0.0001394216988892554,0.12362063032474234,0.2890539076329314,0.0017671676179379632,0.5251088568341592
SLC29A2,-0.9725921732997667,0.0005253979755523527,0.15242380452823046,0.3324125972119315,0.004248396013266465,0.5647247262684587
SLC29A4,-1.0301484263902407,0.00017990753074792584,0.006576167304362727,0.9600539944401517,0.002093198942353412,0.9999999999999998
SLC2A1,-0.6477477197460466,0.002401447832544634,-0.16263266747462254,0.25423420026063376,0.012520661589863558,0.5026401889255694
SLC2A11,0.5942737435023048,0.0006868794001148838,0.1643709808937052,0.12719478658643535,0.005082871463907153,0.38948478932963376
SLC2A13,0.6430839245091979,6.196185935784125e-05,-0.008561406787169728,0.8996299946421311,0.0010620101093462718,0.9881146008657586
SLC2A5,-0.841952982170805,0.00030570714681049167,-0.17123015368328487,0.18147781714152636,0.002959087454268502,0.44884777221345734
SLC30A1,0.6763001465277294,2.0504035078387906e-05,-0.16528657732156962,0.02635890084988235,0.0005482731017305771,0.31941478201802187
SLC31A1,1.0519624035093988,5.0134071848361886e-08,0.11012830715168857,0.013295611770118178,3.285599088458764e-05,0.3058826909125301
SLC31A2,0.6434483357790846,0.00015015122898844177,0.18944150672825494,0.047330997930462325,0.001860613806367615,0.3248847789841273
SLC33A1,0.7052676004035907,5.9736185781096045e-06,-0.03138410230777509,0.5344926137319288,0.0002837856721912329,0.7282382229705734
SLC35C2,0.5519690077336351,0.007297470442248376,0.24914526572296442,0.12268022790886517,0.028283690270973254,0.38619989130002474
SLC35D1,0.8983349792006634,6.342871659525311e-06,0.15939205428512504,0.04066678389019939,0.0002924371400574584,0.3248847789841273
SLC35D2,0.7767978447469062,2.9727767705210043e-05,0.18641315654172172,0.03577324307950769,0.0006839256243123165,0.32454990869255734
SLC35F5,0.6400828967425813,0.002498602057992567,-0.20273876780573358,0.1656976905701769,0.012887600575489015,0.4330095485362345
SLC35F6,0.5992355563977055,0.0004577109237596316,0.2251046754683491,0.04109476508531735,0.0038811000443039695,0.3248847789841273
SLC37A1,1.0021359928503815,9.228130812162235e-05,0.2918944610685066,0.036374446420011544,0.0013556828317626288,0.3248847789841273
SLC37A3,0.789464314447252,1.5746529697367276e-05,-0.027528331024406837,0.6772631772664122,0.0004755166896716106,0.8361656199857652
SLC38A10,0.6107794773129827,0.0034466366389998837,0.4144272627112978,0.0194213888588883,0.016367050862787526,0.31231311396833367
SLC38A5,-2.938441711394405,7.8657835906422e-07,-0.31018531418811757,0.06973914639940175,9.570588475868623e-05,0.3352743910676966
SLC39A1,-0.7788162380249382,0.000528132064183897,0.09349920343475561,0.4506114708108596,0.004260933151267523,0.6590734163609177
SLC39A10,-2.976770117457844,1.9249245758342585e-05,-0.6977981828446598,0.029602433302027973,0.0005291397327088016,0.32080424868068846
SLC39A11,0.8913732477864258,6.470264094017255e-05,0.24719939230863944,0.034649525587235726,0.0010957512062923667,0.32454990869255734
SLC39A13,0.5555219684490685,0.007105883541716295,0.2088951407964941,0.1830931094758492,0.027758780431010474,0.45028546084621246
SLC39A9,0.6356970959348621,1.252010986113258e-05,0.0918733071902015,0.10840890519853628,0.0004217178809578543,0.3718677562042814
SLC3A2,1.014511092520545,0.00010740459310212009,0.22708204911290233,0.09149003140947715,0.0015053103508335453,0.35362482554508384
SLC41A1,0.619561640793319,0.00015336018226368828,0.1851221792946924,0.04560449779028414,0.0018837862549381187,0.3248847789841273
SLC43A1,0.6773339598453538,0.00023310011447809234,-0.0781161771490885,0.4026694065573893,0.0024663444285909957,0.6243492648782408
SLC43A2,-0.574236821282162,0.0017904645444033547,0.44442463222604317,0.006219780328419192,0.010154293493686002,0.2633539740986646
SLC43A3,-1.3230217080773916,6.252832963050051e-06,-0.23377200984434957,0.040910048575654744,0.00029026475861468386,0.3248847789841273
SLC44A2,-0.6788229038938457,0.00033980244072755975,0.2612125397946989,0.03097015715191805,0.003179601639653809,0.32157042162367505
SLC45A4,0.689897944349845,2.6625364825181824e-05,0.2328734064167719,0.008312749966000597,0.0006422547058771753,0.2756714638617306
SLC47A1,0.5913503763251509,0.0006317301255302584,0.11171131425127923,0.26552725185607867,0.004778471462344263,0.5026401889255694
SLC48A1,1.2200560400892428,7.838297873571987e-05,0.3127682396562196,0.05111105826122322,0.001218032864126012,0.3248847789841273
SLC4A2,-0.9376865646119494,0.0005710313435999452,0.2316690763266569,0.15290231989934114,0.004482917146519032,0.42025772292666347
SLC4A5,0.9154679614831948,6.20602219275993e-06,-0.008902822157466477,0.8909475565699134,0.00029026475861468386,0.9830144664091041
SLC4A7,-0.6865442237715657,0.03351035157672279,-0.7452189035701705,0.024647435192916924,0.08939678097115808,0.31941478201802187
SLC50A1,0.5517315782778457,0.005715559219265588,0.181770122785383,0.21617604011476865,0.02359566084679395,0.48621000660343316
SLC6A17,0.7949035314694559,3.039588483816332e-06,0.03995847442854924,0.43576486513096985,0.00019968152524457434,0.6473472533500194
SLC6A8,-0.6660680890269105,0.0006980305154428408,0.09134240916207445,0.4153559772534609,0.005133485374929457,0.633211365077928
SLC6A9,1.4652951216786343,2.374548990565705e-05,0.2806631006810837,0.06660622563786538,0.0005995456199037704,0.33320358826650837
SLC7A11,0.8513883850422238,0.0177745113522472,-0.7596301408716801,0.027791433814479516,0.05498573409405614,0.32080424868068846
SLC7A11-AS1,0.7225379903920747,0.037732501711653446,-0.4338825374773415,0.16186021885090343,0.09804339484388998,0.42998161260465123
SLC7A5,1.147213819141484,6.0704786094364075e-05,0.2010588202715052,0.13283992439523457,0.0010515686935318696,0.39625339768509105
SLC7A6,-0.7274891783648874,1.3704347730736684e-06,0.04674171599804567,0.26777958586786826,0.00012535236294406647,0.503877430609394
SLC9A7,0.572743271323205,4.1124476780245906e-07,-0.04649354118464538,0.10759992601195675,7.393237045059842e-05,0.370957942289071
SLFN5,1.6089795925641863,1.6254546354237518e-05,-0.12439810975365899,0.37222895184966587,0.00048577721048856897,0.5998425062644434
SLIRP,-0.9723914592000312,0.00022232804754652037,0.010442312567834955,0.9353720282069148,0.0023986030720534093,0.9999999999999998
SLIT2,0.5285985325796713,0.0002558833049269701,-0.3110308799504854,0.004033966856480113,0.0026248489327617966,0.25220084488239375
SLITRK5,-0.7762619021054815,3.966347065834807e-05,-0.13251591815843058,0.11797772716407001,0.0008263062051372627,0.3818735447053745
SLX1A,-0.6036649080876796,0.010951110712083472,0.06698538530567215,0.700971000597428,0.03831011792476461,0.8520103177095079
SLX1B-SULT1A4,0.8688226991179022,0.020603576942622322,0.2016739914539934,0.49627875875807625,0.06161152847810731,0.6966184572283357
SMARCA1,-0.755996131848636,0.009192338313867173,-0.48728622314816983,0.05076566415397665,0.033527774015001406,0.3248847789841273
SMARCA4,-0.7501127110777357,0.0003381801653260697,0.1580351769103866,0.1752160433113221,0.003173584004009141,0.4428744919273731
SMC1A,-0.5294026937259372,0.00012362617222945737,-0.003620032333687923,0.9542502115473974,0.0016456497016570414,0.9999999999999998
SMIM19,0.6940030988266817,0.0021311911934630283,-0.049294877875398824,0.7274495016178136,0.011570046580124305,0.8716558301542092
SMOX,0.8278814246738426,0.0007560814260392338,0.20394818831961478,0.17261146217552933,0.00544419530381768,0.4396810221634486
SMPD1,1.154830261862688,0.00014577329814735303,0.4681635255224669,0.013748030339735052,0.0018249100774230574,0.3059903380519421
SMPD4,-0.5790267260423354,0.0013052056799588928,0.1085372552800841,0.32942215182071627,0.008060088846434183,0.5624154195901319
SMPDL3A,0.6118171961510368,0.008541534331549746,-0.18006012166727037,0.3013663168620027,0.031727185809107404,0.536917001305867
SMS,-0.7656924596287547,5.074575566021995e-06,-0.20286426148834907,0.006858282910264843,0.00026300776292792515,0.2633539740986646
SMYD5,-0.6617807419340153,0.00397080567278369,0.15406688355073092,0.33210479971034107,0.01806617804856062,0.5646616421384829
SNAI1,-0.7523070722689276,0.001013696350253251,0.29061804994451634,0.06144210858749955,0.006766608119026262,0.33001872950041705
SNAI3-AS1,0.7302668163775031,0.0015819923633712105,0.1915088367733377,0.2026079258469644,0.009291792012222041,0.4695513131957652
SNAP23,0.7350041956793838,3.965730840833942e-05,-0.11477659786357974,0.14626314727430134,0.0008263062051372627,0.41118244138441
SNCA,-0.6539106584970509,0.0006884819403956847,-0.3468905179572045,0.014630467562257356,0.005087811995893768,0.30678483796320904
SNCG,-1.3230756512120174,0.00045713557933395343,-0.29181530926003224,0.17876653818543628,0.00387821877855418,0.4454395998663582
SNHG4,-0.6526389728374324,0.009313377361451219,-0.3192338594439051,0.11490489182219518,0.03387187749869612,0.378259624087104
SNHG6,-0.5055549623237199,0.013652448629776713,-0.13506656274026815,0.39237948384019367,0.04517063774215197,0.6164992431245984
SNPH,1.4983449671249836,2.5695410077855367e-05,0.32932000901175146,0.04454308227971256,0.0006295123564250372,0.3248847789841273
SNRK,0.5188501087205438,0.01171641184768114,-0.09235324832431946,0.5480716935757741,0.040331325652858754,0.738861601593833
SNRNP40,-0.6494124734959308,0.00045025329991199103,0.08727540826533131,0.3881811459309636,0.0038463955419852014,0.6127941618399209
SNRNP70,-0.8590800942313661,0.00039673374729997014,0.24709952478662633,0.08771592922836009,0.003536919460133124,0.34948622352205094
SNRPA1,-0.8469656586436963,5.573672332372449e-06,-0.24834940771534528,0.00460565592757396,0.00027191953789848164,0.2557872176377372
SNRPB,-0.6265831722088072,0.003465000996458231,0.22494401288248578,0.14531901090005492,0.01643539113724612,0.4098826469920225
SNRPC,-0.5790601488222333,4.975310412660544e-05,0.12598364967133902,0.06686475476131873,0.0009322265392994152,0.33320358826650837
SNRPD1,-0.7230403800892068,0.0004101562458765359,-0.2952370261046945,0.028235269580947197,0.003606981544599973,0.32080424868068846
SNRPD3,-0.6094251669629008,7.964290800836764e-05,-0.07488314635484626,0.28943252187333113,0.0012334198031101135,0.5254206498311129
SNRPE,-0.6296382732245277,0.0020564535237404683,-0.1031108967783335,0.4289044843633706,0.011267985305336478,0.6422681364832199
SNRPF,-0.9506706233763982,2.371435723845079e-07,0.04495801288921241,0.2724763815939289,6.108952026637535e-05,0.5086856200217372
SNTB2,-0.6566814964530091,1.465242172359293e-06,-0.009531235124774556,0.7941614624690213,0.00013009358899248287,0.9155679349604509
SNX12,-0.596735681931797,0.0005113338927609732,0.2342785734344153,0.037823589784452036,0.004170674983151457,0.3248847789841273
SNX14,0.6200060534302059,0.002886723605105864,-0.185163235699888,0.19862437108673414,0.014289086532445537,0.4661229961424569
SNX17,-0.5230223800141278,0.006946405004300855,0.18009039669008148,0.21542732301184528,0.027299043302248093,0.4852457860387139
SNX19,0.5824289833292842,0.0002960474787203452,0.0732955006588085,0.3832055997874155,0.002897115241195887,0.6089112584843371
SNX24,0.536392308538604,0.0012025071365185877,-0.09563291508796595,0.34469177273297896,0.0075998118614115295,0.5749578224611204
SNX29,0.8972868041177969,1.2105622005158034e-05,0.13716912967317582,0.0917399648708243,0.00041462888852872743,0.35364107581636595
SNX30,0.522037419990375,0.0005318418263816656,-0.11357591689849064,0.19456803035620532,0.004285192513004698,0.46180239751038094
SNX9,0.7425635312330099,6.543529760404392e-06,-0.19468737903765235,0.008746118268200775,0.00029566978957726314,0.2801514940900038
SOCS2,0.7775757503190609,0.00010355181781019725,0.12433177569980967,0.1990472974396093,0.0014659154394338295,0.4665011622463422
SOCS2-AS1,0.5766075477893945,0.038378172893420506,0.6428781073820264,0.025714957135051706,0.09929788969029014,0.31941478201802187
SOCS7,1.0660437818203221,1.2682663479357889e-06,0.17736141014571905,0.01850229928851581,0.00011957005929765763,0.31231311396833367
SOD2,0.6462192207430335,0.0005138768232187191,-0.15905590962773383,0.14750025954225868,0.004181610027314184,0.41226315611068176
SORBS1,0.63754061520977,3.6231238900503674e-05,0.019271302710390924,0.7539890826986666,0.0007805270348957579,0.8889138415948855
SORCS2,-0.5240774414537186,0.004663739036216979,0.21727805260403615,0.11923370004687409,0.020331273574310603,0.3828747449133188
SORD,-0.9914671108537452,7.085041660353794e-06,0.017446930734394964,0.8086948867420387,0.00030407650465096687,0.9252438793240596
SOS1,0.5291733810335644,0.02481580433763143,-0.36086804648083715,0.0888627343536636,0.0712904523569701,0.35035772679355237
SOS2,0.6636380253207049,0.02998570143591426,-0.40298318924335147,0.13659383303583247,0.08226165880649045,0.40044950499380366
SOX12,-0.6827596939248469,0.0010639499339169392,0.22663956596405171,0.09841526832581979,0.006993795089829964,0.36070386893567746
SOX18,-0.9139479463044148,0.003478887002816975,0.2873399786983408,0.1935103451385576,0.01649270173186171,0.4610954898821126
SOX4,-0.8654344505938559,1.7295524194369032e-07,-0.18959020000525723,0.0010525079398001822,5.036308541013007e-05,0.18641433388817386
SP2-AS1,-0.5891365150609909,0.004668843467830475,-0.13991577779165723,0.33834090545827505,0.020341388048265692,0.5701936225795635
SP5,-0.5323957797224839,0.021397397142222038,0.024776507130292117,0.8903776183087189,0.06351158612970483,0.9826820322753118
SPAG1,0.6810548732495506,0.0011320098796562044,-0.1503589868195693,0.2462692008704306,0.007292870975312426,0.5026401889255694
SPAG5,-1.198005042786509,1.428253241353534e-05,0.04765829844718235,0.6300905047803667,0.0004503922721440714,0.8007473132596516
SPAG9,0.5920998928427441,0.00527123543055947,-0.2013983082144893,0.1967270687316317,0.022286383732069513,0.46422299126141797
SPATA25,-0.5319494776082074,0.006067425445538142,-0.33669308673354015,0.039510836534710894,0.024671678834791603,0.3248847789841273
SPATA2L,0.5583752181684094,0.037270119727787224,0.28462645747204113,0.22315758998330906,0.09722871057213354,0.4934807756381701
SPC24,-1.1296763424439817,0.006985850754283324,0.09363642192152226,0.7505149534841745,0.027424599763005365,0.8867518410352423
SPC25,-0.7148898052025989,0.0017201855939566865,0.11699351457441172,0.41373098250979856,0.009875139520862459,0.6318181287592065
SPECC1L,0.5106367584058877,8.327400443454795e-05,0.018809203549570174,0.7414711078224299,0.0012692346175899015,0.8807266746658866
SPEF2,0.6059099787343902,0.0076280679662809,-0.22726657806194503,0.1899656915400919,0.029224416234452797,0.45656126448356493
SPHK1,0.5721221127704773,0.005769907472779408,-0.002637388948966003,0.9852273341159992,0.02377373455218188,0.9999999999999998
SPINK13,-1.7425073734681884,0.0034878405630139366,-0.5881962111447473,0.16721368886743793,0.016518022759586973,0.43392996160406355
SPINK6,-1.8898592449862655,3.3158482609345605e-07,-0.2620156455156587,0.015464793541033237,6.99971673863022e-05,0.3096511062163426
SPINT1,-0.6023167476891147,0.01331352782240775,0.13890480229960275,0.4541541250659047,0.044390848499325834,0.6617514060588632
SPINT2,-0.7473824764241777,0.0025184027394668934,-0.09969503866514363,0.5317172061724368,0.0129604913069357,0.726187851022541
SPIRE1,0.8281805489398666,7.118586048954959e-05,0.0025533517071616397,0.9772437307239306,0.0011556893881125106,0.9999999999999998
SPOCD1,-1.6493334447715664,1.3617201794676857e-05,-0.011679274680737619,0.9304296168522114,0.0004384834873673234,0.9999999999999998
SPPL2A,0.6496440205459751,0.0025395835585341206,-0.10783009903757196,0.44140201438460397,0.013043533534633384,0.6517273621222598
