Gene,log2FC,pvalue,padj,plot_color
RNU6-62P,0.15142735851389205,0.029259565765627462,0.06696694017089516,grey
RNU6-503P,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
RNU6-1061P,-0.1020004886044819,0.37310848744081815,0.5146716847448526,grey
Y_RNA,0.29350572899858185,0.0006824295864073025,0.002391001898516278,grey
RNA5SP164,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU2-34P,-0.02000000000000001,0.006309876860007077,0.017506710651224756,grey
RNA5SP121,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RNU6-1046P,0.03140661211948703,0.485952619577416,0.6152864531446496,grey
RNU6-1256P,0.02156334231805932,0.2955965925498173,0.43454469144300534,grey
AC005722.2,0.27816017276358557,0.003660328809715297,0.010867264331507361,grey
RPPH1-3P,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RNU6ATAC12P,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
AC115085.1,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU7-25P,0.01617250673854449,0.3662814217437107,0.5073149572133177,grey
RN7SKP287,0.3093367201403959,0.019055567312202135,0.046192959613767806,grey
Y_RNA,0.13050314177880196,0.02147612350586413,0.051248808797169226,grey
RNU6-118P,0.6296607811895515,2.3731141550664755e-05,0.0001094754009524743,grey
RNU6-506P,0.0015633423180589886,0.9429736988702315,0.9582990156349236,grey
RNU7-43P,-0.03465083357043108,0.41431333574786144,0.5526769547052109,grey
RNA5SP360,0.008086253369272246,0.5245221091458769,0.64515522453924,grey
RNA5SP367,0.02314006064884411,0.3034819811422229,0.4427706595317037,grey
Y_RNA,0.1663598383986464,0.06454464563260756,0.13096099089601443,grey
RNA5SP43,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNA5SP438,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RNU6-725P,0.053155449560176746,0.23768287496941082,0.3713548294174815,grey
RNU6-358P,0.02741219676938631,0.36359021690847115,0.5067038921375429,grey
Y_RNA,0.01078167115902966,0.46186419549791,0.5928699144946403,grey
RNA5SP395,0.08106438679828443,0.14389803418208266,0.2508785160740821,grey
RNU6-504P,0.04134730458998555,0.1911809117136953,0.3137178198173152,grey
RNU6-314P,0.020889285718173372,0.49640575974932055,0.6251712105329628,grey
RNU6-68P,0.004272136120542204,0.7140032441760318,0.777798207316562,grey
RNU6-1018P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU5F-4P,0.00043126684636119947,0.9884315367316681,0.990993922504903,grey
RNU6-638P,0.17128601722665218,0.03196478935972057,0.07224479971166882,grey
RNU6-1004P,0.05657548044768562,0.2527564780030806,0.3862383840882235,grey
RNU6-1007P,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RN7SKP195,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU5A-4P,0.03594309299774524,0.31281113850773495,0.4535106923726926,grey
RNU4ATAC6P,-0.02000000000000001,0.006309876860007077,0.017506710651224756,grey
AL158048.1,0.015053807279571865,0.4202614634673407,0.5556611140046693,grey
AC005787.1,0.08379993262621825,0.0905674885279536,0.17326421276404877,grey
AC099537.1,0.0031400606488440957,0.8942708215600723,0.9215089046534325,grey
RNU5B-3P,0.14282579164191325,0.05376036875934511,0.1122334906642667,grey
Y_RNA,1.3344165802633066,5.694361496071093e-11,6.078111944719362e-10,re
RNU7-121P,-0.02000000000000001,0.006309876860007077,0.017506710651224756,grey
RNU6-100P,0.33615641956038395,0.0005589018537860597,0.001990729658924754,grey
RNU6-1012P,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RNU7-179P,0.006954177897574135,0.772937004300601,0.8261975948477697,grey
Y_RNA,0.0004446428590866823,0.9842348778729648,0.9880144069956369,grey
RNU6-1069P,0.023126565492606152,0.7362585110189288,0.796018014488642,grey
RNA5SP476,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU6-229P,0.006967553910299619,0.6127954594124664,0.7099344593800638,grey
RNA5SP384,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
AC100834.1,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
AC115088.1,0.5230482169890893,3.3985657564228316e-05,0.00015291030021459672,grey
RNA5SP285,0.021563342318059318,0.2955965925498175,0.43454469144300534,grey
RNU7-29P,0.008086253369272246,0.6225837339758891,0.7183854202298678,grey
RNU6-1247P,-0.07756302159024478,0.015367796970197273,0.03834309822465596,grey
Y_RNA,0.0539083557951483,0.0929486868648294,0.1769205327430505,grey
RNA5SP459,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
AL391314.1,-0.021076019455452524,0.5977682204636023,0.7031886419807549,grey
AL589842.1,0.04200798517714601,0.1525023160016042,0.26282829023687027,grey
SNORA62,0.03906159864239808,0.22221719673891813,0.3522894689014519,grey
RNU6-344P,0.0004446428590866823,0.9842348778729648,0.9880144069956369,grey
RNU6-405P,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
SNORA63,0.058448469896728236,0.6238547415564102,0.7194109666492944,grey
RNU6-139P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
Y_RNA,0.020444642859086693,0.3371419977370117,0.4781054047823994,grey
RNA5SP168,-0.014609164420485182,0.2499891016380461,0.3830253880007672,grey
RNU6-107P,0.07637435984410647,0.09333989273017716,0.17753350096033463,grey
MIR2114,0.008086253369271927,0.5245221091458938,0.64515522453924,grey
RNA5SP434,0.04242433489901258,0.40327424314106775,0.5444192640692486,grey
AC134043.1,-0.027427113893880938,0.09525113201975245,0.17962578216202402,grey
AC026765.1,0.016172506738544493,0.434853393459678,0.5700951210053686,grey
AC133550.1,0.12348647222907377,0.08298174176479889,0.16134862426822896,grey
RNU6-113P,0.022021361189871483,0.3408099326422305,0.4820237168209692,grey
RN7SKP70,0.2755190247757092,0.0520393840453397,0.109181578423814,grey
MIR2115,0.00539083557951483,0.6037970411899944,0.7031886419807549,grey
RNU6-347P,-0.014609164420485182,0.249989101638046,0.3830253880007672,grey
RNU2-57P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU7-160P,0.03436637466696045,0.31902982929894586,0.46053992870676796,grey
RNU6-521P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
AC007684.1,0.2909246282345015,0.017057473790014106,0.04198279645733483,grey
RNU6-539P,0.07661634098784487,0.1436279884883515,0.2504607844331783,grey
RNU6-1332P,0.008086253369272246,0.524522109145877,0.64515522453924,grey
RNA5SP309,0.012803032348901133,0.6492028683015028,0.7415196250834809,grey
RNU6-1178P,0.08046293542160671,0.16056398706719086,0.2738137032934352,grey
RN7SKP49,0.019216396272088876,0.5025040768713593,0.6312604053693447,grey
Vault,0.025835478438601525,0.27384563134043793,0.41024896059107374,grey
Y_RNA,0.01078167115902966,0.46186419549791,0.5928699144946403,grey
RNY4P20,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
RNU6-197P,-0.011913746630727765,0.4161631424665527,0.5527143793807809,grey
RN7SKP66,0.016172506738544493,0.3662814217437108,0.5073149572133177,grey
RNU6-126P,0.2019179328897549,0.004633981571852867,0.013395677543371327,grey
RNA5SP33,0.04626674528496273,0.22584598814027743,0.35648096945575614,grey
RNU6-1016P,0.40035614760076077,0.009379556915049615,0.024859964382664124,grey
RNU6-63P,0.05324767520798783,0.11930084754590882,0.21567348138441428,grey
RNU4-77P,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RNU6-531P,-0.4212778781799097,0.004495780988052991,0.013042850190385213,grey
SNORA70,-0.029003832224665727,0.03468794962782344,0.07739578281641653,grey
RNU7-81P,0.01617250673854449,0.3662814217437107,0.5073149572133177,grey
RNU4ATAC3P,0.01164940187301177,0.5593980535174329,0.6752840425838985,grey
RNA5SP271,0.06357132749520533,0.08488614167686122,0.16437229045898383,grey
RNA5SP55,0.01617250673854449,0.3662814217437107,0.5073149572133177,grey
RNA5SP206,0.031010276290042573,0.40522281704395147,0.5467491783408617,grey
RNA5SP82,0.3636616321540571,0.025816418511660208,0.06012968985937771,grey
RNU6-783P,-0.00382749326145552,0.8429629721569416,0.8816385904801386,grey
RNU6-267P,0.02156334231805932,0.2955965925498173,0.43454469144300534,grey
Y_RNA,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
SNORA70,-0.006522911051212934,0.715673529817267,0.777798207316562,grey
RNU7-193P,0.034965815155737934,0.3543309134696895,0.49659448060428446,grey
Y_RNA,0.024258760107816735,0.26665135322106276,0.4020204170572377,grey
AL358033.1,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNA5SP462,0.2153095752240898,0.0198475283408277,0.047841651558797695,grey
RNU6-919P,0.028975539087445618,0.41501947699463093,0.5527143793807809,grey
SNORD36C,0.05167095687720304,0.11750292765515072,0.2129200863274032,grey
RNU6-1282P,0.0044873652388296124,0.91117719055438,0.935056613864258,grey
RNA5SP466,0.08080443045204179,0.21970539851869814,0.34927826249671406,grey
RNU7-149P,0.016172506738544173,0.36628142174372014,0.5073149572133177,grey
RNU6-759P,0.22184096705709094,0.011684009374508404,0.030171292960699005,grey
RNU6-307P,0.22170189516168104,0.0030157196995826492,0.009132393694998086,grey
RNA5SP73,0.03299670646299731,0.4004771170974636,0.5419518374333919,grey
RNU6-861P,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RNU6-567P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU6-256P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU4-18P,0.004272136120542204,0.7140032441760321,0.777798207316562,grey
RNU6-922P,0.013477088948787075,0.4101194925185898,0.5483766403434176,grey
RNU7-28P,-0.0065229110512129386,0.7156735298172667,0.777798207316562,grey
RNU6-1153P,0.07266896119000875,0.41708197515827194,0.5536351903547846,grey
SCARNA20,0.042043759514406545,0.6392594472635987,0.7327754256022068,grey
RNU6-135P,0.0022224817934506274,0.9389890989219709,0.9561598432964076,grey
AL451137.1,0.010781671159029345,0.4618641954979231,0.5928699144946403,grey
RNU6-1098P,0.09026035202527716,0.20232661716761607,0.32834317521323914,grey
AL583807.1,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
MIR514B,-0.5560760386275801,2.4401712984927858e-09,2.0822770495601505e-08,grey
Y_RNA,0.31184662809821523,0.001346493277789642,0.004431670723384946,grey
RNA5SP422,-0.02000000000000001,0.006309876860007077,0.017506710651224756,grey
RNU7-143P,0.04673814016950038,0.15879653837609792,0.27126661037715155,grey
RNA5SP468,-0.016415296492069235,0.6194445220056128,0.7158749654116323,grey
RNU6-1224P,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RNU6-656P,0.016172506738544493,0.3662814217437108,0.5073149572133177,grey
RN7SKP82,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNA5SP460,-0.013032446089700393,0.402976863295357,0.544108864056346,grey
RNU6-566P,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
RNU6ATAC22P,0.008086253369272246,0.5245221091458772,0.64515522453924,grey
RNU2-44P,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RNU6-1150P,0.01617250673854449,0.3662814217437107,0.5073149572133177,grey
Y_RNA,0.01078167115902966,0.46186419549791,0.5928699144946403,grey
RNU6-1191P,0.24200705098339081,0.005918654521023438,0.016669002320793477,grey
RNU6-1121P,0.099082345036803,0.09716111959327903,0.1825630633867259,grey
Y_RNA,0.42730352314222386,4.256699629181319e-05,0.00018799729727158638,grey
RNU6-807P,0.1646815731916651,0.13354618619235945,0.23618521637960274,grey
Y_RNA,0.03817968330590417,0.5240738899959168,0.64515522453924,grey
RNA5SP441,0.0368323787159186,0.4398828631752235,0.5752330037562009,grey
RNU6-1149P,0.06351403286431098,0.16895347855198392,0.2850130905365013,grey
RNU6ATAC24P,0.15821702290046227,0.10610600760790169,0.19593419188894526,grey
Y_RNA,0.007341526125766475,0.8876381912819733,0.9170003928268405,grey
RNU6-881P,0.008086253369272246,0.524522109145877,0.64515522453924,grey
RNA5SP481,-0.00921832884097035,0.5732456776689066,0.6863947492328777,grey
RNU6-1308P,0.004272136120542204,0.7140032441760318,0.777798207316562,grey
RNU6-122P,0.028947245950225513,0.5420492809871078,0.6600110252081792,grey
RNU6-453P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RN7SKP282,0.008086253369272246,0.524522109145877,0.64515522453924,grey
RN7SKP219,0.035485074125933075,0.29732647877100554,0.4366103095757006,grey
RNU2-56P,0.01078167115902966,0.46186419549791,0.5928699144946403,grey
RNU6-826P,0.10445192810924697,0.13499660102384356,0.23816850732108505,grey
RNU2-24P,0.052788847726389,0.3415668707839531,0.4827315435340503,grey
AC126773.2,0.013477088948787077,0.48713923356683875,0.616098123535178,grey
RNU6-678P,0.5459925870644906,6.394825535803517e-07,3.811715653743752e-06,grey
RNA5SP137,0.031226314018116354,0.22421078759389299,0.3545143547223311,grey
RNU6-1136P,0.5053282839098624,0.0003122613066145136,0.0011711613867810369,grey
RNU7-30P,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RNA5SP75,0.025835478438601525,0.27384563134043793,0.41024896059107374,grey
RNU6-557P,-0.011913746630727768,0.4161631424665524,0.5527143793807809,grey
Y_RNA,0.06759986525243646,0.3370889405119364,0.4781054047823994,grey
RNA5SP444,0.00539083557951483,0.6037970411899944,0.7031886419807549,grey
Y_RNA,0.008086253369272246,0.5245221091458772,0.64515522453924,grey
SNORA70,0.026648163989912606,0.6583883648402389,0.7501190278592431,grey
RNU6-786P,0.015485074125933057,0.6696630180600123,0.7601019083808467,grey
RNU6-1088P,0.1377082884213663,0.012649100616623932,0.032354766311106245,grey
Y_RNA,0.013477088948787077,0.48713923356683886,0.616098123535178,grey
RNU6-782P,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RNA5SP523,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
Y_RNA,-0.1514489790608581,0.12142069961474967,0.21879160430048128,grey
RNA5SP421,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
AC106037.1,0.2704618394650376,0.0013302687668398404,0.004383893190125574,grey
RNA5SP449,-0.012914639640483772,0.826536449766146,0.8696128165022999,grey
AL354980.1,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RNU6ATAC36P,0.018867924528301907,0.32851578902783696,0.4695161493231057,grey
RNU6-928P,-0.08903803073959968,0.032932966990108226,0.07414513481245857,grey
RNU6-1234P,-0.008760309969158189,0.652029026072339,0.7442228057610433,grey
RNU6-579P,0.01078167115902966,0.46186419549791,0.5928699144946403,grey
AC011749.1,0.004272136120542204,0.7140032441760321,0.777798207316562,grey
AC105339.2,0.7278628597662941,0.00015969009047677254,0.0006342337313618176,grey
AL592064.2,0.020444642859086697,0.3371419977370115,0.4781054047823994,grey
AC244035.3,0.033247675207987826,0.3727693505948716,0.5142918215686326,grey
AL391241.1,0.006967553910299619,0.6127954594124666,0.7099344593800638,grey
MIR2276,0.05098352426459163,0.2448649717078549,0.37957230076001197,grey
RNA5SP34,0.01078167115902966,0.46186419549791,0.5928699144946403,grey
RN7SKP209,-0.009218328840970354,0.5732456776689066,0.6863947492328777,grey
RNU7-110P,0.03165758086447755,0.41276658535506583,0.5510548585429434,grey
RNU6-175P,-0.03169925001442314,0.006309876860007077,0.017506710651224756,grey
RNU11-2P,-0.007196967651098879,0.8042380594087166,0.8524524182830314,grey
RNU6-295P,-0.004946192720428145,0.8050905069125046,0.8524816313395824,grey
RN7SKP116,0.019312567387388586,0.5568765403400454,0.6730747661515223,grey
SCARNA14,0.045606064697802276,0.27842181555259987,0.41551705603746686,grey
RNU6-1198P,0.016617149597631168,0.5601549887260626,0.6757354976481535,grey
RN7SKP260,0.018867924528301907,0.32851578902783696,0.4695161493231057,grey
RNU6-612P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
AL356785.1,0.0435847035079308,0.1554802097353762,0.26681224297070827,grey
RNU6-798P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
AC113208.1,0.0015633423180593086,0.9429736988702198,0.9582990156349236,grey
RNU6-677P,-0.00451492587406695,0.8986920737677603,0.925086637688352,grey
RNU6-765P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU6-971P,-0.013741433706503072,0.45938556695269706,0.5928699144946403,grey
RNU6-980P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU6-528P,0.016172506738544493,0.3662814217437108,0.5073149572133177,grey
RNU7-151P,0.09112413727177061,0.1362469034879643,0.23999193303743152,grey
Y_RNA,0.0118846448837213,0.8312377288900826,0.873324811393629,grey
RNU6-850P,1.427036280104938,6.822400401113963e-12,8.199804994655171e-11,re
RNA5SP143,-0.0011320754716981074,0.9609296241808929,0.9709720876393431,grey
RNU6-273P,0.00539083557951483,0.6037970411899944,0.7031886419807549,grey
RNA5SP364,0.14891304743529138,0.006500266618667018,0.01797353482312488,grey
RNU7-70P,-0.006522911051212934,0.715673529817267,0.777798207316562,grey
RNU6-143P,-0.021132075471698118,0.382509773862275,0.5227994670232948,grey
RNU6-210P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU6-703P,0.5973187070472059,8.451378470599547e-07,4.940031939362355e-06,grey
RNU6-577P,-0.1533436846696522,0.30938162526591517,0.4495081046404009,grey
RN7SKP96,0.020902661730898855,0.469610143275479,0.6006146626208957,grey
RNU6-445P,-0.02000000000000001,0.006309876860007077,0.017506710651224756,grey
Y_RNA,0.21346416451831837,0.12273991729532169,0.2206746936916621,grey
RNA5SP54,0.020444642859086697,0.3371419977370117,0.4781054047823994,grey
Y_RNA,0.03056563343095589,0.279367807089804,0.41657598686998504,grey
RNU2-31P,0.023739501137621598,0.38351687661716594,0.5238456187874628,grey
RNU6-1092P,0.013477088948787077,0.4101194925185896,0.5483766403434176,grey
AC093157.3,-0.02000000000000001,0.006309876860007077,0.017506710651224756,grey
RNU6-255P,-0.009218328840970354,0.5732456776689066,0.6863947492328777,grey
RNU6-250P,0.062200184775365236,0.46372669075627326,0.5948144656766764,grey
RNU6-856P,0.25996892474753935,0.02609954237373851,0.06068516469642167,grey
RNU6-943P,0.013477088948787075,0.4101194925185898,0.5483766403434176,grey
RNU7-4P,-0.011482479784366558,0.7392748602622423,0.798682770203913,grey
RNU6-714P,0.024258760107816732,0.26665135322106276,0.4020204170572377,grey
RNU4ATAC10P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
AL645729.1,0.030094238546418243,0.35573863206997713,0.49809759862701297,grey
AP006442.1,0.008086253369272246,0.5245221091458772,0.64515522453924,grey
RNU6-182P,0.0031400606488441,0.8942708215600721,0.9215089046534325,grey
RNU6-341P,0.34012802835252226,0.0007621264180041052,0.002644958094198021,grey
Y_RNA,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RN7SKP60,0.01078167115902966,0.46186419549791,0.5928699144946403,grey
RNU6-56P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU7-11P,-0.009905761453581775,0.7861189517113584,0.8369921861554476,grey
RN7SKP272,0.0857384530943468,0.35996114571148163,0.5030867080666026,grey
AC005632.1,0.02853089622835894,0.24758901516980739,0.38207401635024063,grey
AL132992.1,0.018867924528301907,0.32851578902783696,0.4695161493231057,grey
Y_RNA,-0.01640192047934375,0.5407040204424817,0.6586881084396179,grey
RNU6-958P,0.01235838948981445,0.4725866595320096,0.6018993488174974,grey
RNU6-1006P,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
RNU6-345P,0.008086253369272246,0.5245221091458773,0.64515522453924,grey
RN7SKP2,-0.0006740565998859423,0.9767517237880532,0.98336963686712,grey
RN7SKP233,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU6-410P,0.013477088948787077,0.4101194925185896,0.5483766403434176,grey
Y_RNA,0.01617250673854449,0.3662814217437107,0.5073149572133177,grey
RNU6-388P,0.08774124125023333,0.36546420527954726,0.5073149572133177,grey
Y_RNA,0.017442705049001715,0.8267317492680266,0.8697210608938988,grey
RNU6-148P,-0.02000000000000001,0.006309876860007077,0.017506710651224756,grey
AC005086.1,0.02156334231805932,0.2955965925498175,0.43454469144300534,grey
RNVU1-23,0.03010761455914373,0.25143033499929784,0.384503259912124,grey
RN7SKP11,0.016172506738544493,0.3662814217437108,0.5073149572133177,grey
RNA5SP533,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU6-1212P,0.013477088948787075,0.4101194925185899,0.5483766403434176,grey
RNA5SP186,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
SCARNA21,0.7692537109560413,9.001329712383691e-06,4.4670423818750674e-05,grey
RN7SKP99,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU6-419P,0.054366374666960454,0.12365236432991941,0.2219406450265113,grey
AL365436.3,0.12459463599054087,0.23782571903121022,0.37150710211617355,grey
RNA5SP101,0.07451174175141442,0.12649533383733008,0.22611271993366197,grey
RNU2-46P,0.0467247641567749,0.2213068129591986,0.3511321005322346,grey
RNA5SP230,0.008086253369272246,0.524522109145877,0.64515522453924,grey
RNU1-117P,0.018867924528301907,0.32851578902783674,0.4695161493231057,grey
RN7SKP5,0.05167095687720306,0.11750292765515064,0.2129200863274032,grey
RNU6-389P,0.01078167115902966,0.46186419549791,0.5928699144946403,grey
RNU6-375P,0.0675857567377282,0.2634812192141,0.39895593620204517,grey
RNU6-570P,0.0503047108248684,0.6609994209789004,0.7525624015641418,grey
RNU6-448P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU6-1183P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNA5SP278,-0.051267983168061956,0.11529960537372658,0.20958218789633815,grey
RNA5SP243,0.03053888140550493,0.43418584970975693,0.5696958221166932,grey
RNU6-909P,0.03549845013865856,0.20686099466079128,0.33354482034100946,grey
RNU7-188P,0.006967553910299619,0.6127954594124667,0.7099344593800638,grey
Y_RNA,0.19607543098204816,0.05232302288091784,0.10971959323248137,grey
RNA5SP312,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RN7SKP98,0.06942018194653232,0.06889611704868692,0.1381960656893111,grey
RNU6-334P,0.01617250673854449,0.3662814217437107,0.5073149572133177,grey
RNU6-1137P,0.024716778979628897,0.30735273325508994,0.4470910516444929,grey
RNU6-1213P,0.01932594340011407,0.37886873168327606,0.518953568020198,grey
RN7SKP197,0.005592688685076768,0.898572303177887,0.9250635410395893,grey
RNU6-430P,0.023126684636118625,0.4366794221534943,0.5719711329860832,grey
AC013738.1,0.008086253369272246,0.5245221091458772,0.64515522453924,grey
RNU6-1236P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
Y_RNA,0.01235838948981445,0.4725866595320096,0.6018993488174974,grey
RNU6-548P,0.20732133587220877,0.014926637286412435,0.0373711956004646,grey
Y_RNA,0.008086253369272246,0.524522109145877,0.64515522453924,grey
RNU6-1096P,0.013477088948787077,0.4101194925185896,0.5483766403434176,grey
RNA5SP342,0.03436637466696045,0.31902982929894574,0.46053992870676796,grey
RNU6-894P,-0.014609164420485182,0.249989101638046,0.3830253880007672,grey
AC010359.1,0.010107614559143718,0.7104677828318762,0.777798207316562,grey
RNA5SP330,0.016172506738544493,0.3662814217437108,0.5073149572133177,grey
SCARNA3,0.2166818949399308,0.0019926470202028114,0.006293126796563104,grey
RNU6-1003P,0.008086253369272246,0.524522109145877,0.64515522453924,grey
RNU6-158P,-0.0013614892124973708,0.9711212288670523,0.9792724383958947,grey
RNU6-789P,0.029649595687331564,0.21823217851151505,0.34744487564577303,grey
Y_RNA,0.5982516813688283,7.257554680257606e-06,3.658909151970944e-05,grey
RNU6-762P,0.9800202418507865,3.7011183025563444e-10,3.5337106011809943e-09,grey
SNORA74,0.01661714959763117,0.5601549887260624,0.6757354976481535,grey
Y_RNA,0.07699775969279472,0.2135665693852753,0.3420906170134059,grey
AL356867.2,-0.02000000000000001,0.006309876860007077,0.017506710651224756,grey
RNU6-365P,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
AC068544.1,0.008086253369272246,0.5245221091458772,0.64515522453924,grey
RNA5SP404,-0.30205867305835676,0.001133915686249272,0.003785193569261906,grey
RNU6-64P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU6-218P,0.23876413056238316,0.003065624632634199,0.00927208178701002,grey
RNU6-231P,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RNU6-1223P,0.3227744066106545,0.0014931885181543754,0.00486233504484353,grey
RNU7-172P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU6-1220P,0.018867924528301903,0.38978728438457233,0.5304605580192061,grey
RNU6-1270P,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
RNA5SP340,-0.029218328840970365,0.102246218552978,0.19021259655356837,grey
RNA5SP290,0.03092030011045477,0.5745692263199504,0.6875130086281973,grey
RNU6-264P,0.016172506738544493,0.3662814217437108,0.5073149572133177,grey
RNU6-897P,0.016172506738544493,0.3662814217437108,0.5073149572133177,grey
AL133485.1,0.021563342318059318,0.2955965925498175,0.43454469144300534,grey
SCARNA1,0.09924853462346545,0.11964030579718551,0.2161825935818132,grey
RNA5SP490,0.4812542824327212,7.028949223133838e-05,0.00029816664253944265,grey
RNA5SP165,0.008086253369272246,0.5245221091458769,0.64515522453924,grey
RNU6-232P,0.00539083557951483,0.6037970411899944,0.7031886419807549,grey
RNU4ATAC9P,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
RNA5SP40,0.34698846804984673,0.018153949355826298,0.04425049645485569,grey
RNA5SP402,0.08029935610435845,0.09425562029113131,0.17904001882993772,grey
RNA5SP170,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
RN7SKP258,0.016172506738544493,0.3662814217437108,0.5073149572133177,grey
RNU6-993P,0.008086253369272246,0.524522109145877,0.64515522453924,grey
RNA5SP400,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
Y_RNA,-0.0747779327794343,0.5742578664102963,0.6873006576552075,grey
SNORA70,-0.011913746630727765,0.4161631424665527,0.5527143793807809,grey
RNA5SP159,-0.020945139490630815,0.7015995228173569,0.777798207316562,grey
RNU6-1057P,0.031684332889928515,0.28487421523756445,0.423322873924656,grey
RNU6-1028P,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
Y_RNA,0.021333928577260054,0.5845208675713867,0.6966160279325935,grey
RNA5SP70,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RN7SKP183,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU6-367P,-0.037304582210242604,0.003173117635365471,0.009552171844160157,grey
RN7SKP234,0.013477088948787075,0.4101194925185898,0.5483766403434176,grey
RNU6-844P,0.2582881867487121,0.04185193691038718,0.09094010689005665,grey
SNORD116,0.05793770216216579,0.247427383013352,0.38207401635024063,grey
RNA5SP66,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
AC069223.1,0.018867924528301903,0.32851578902783696,0.4695161493231057,grey
RNU1-54P,0.009662971700057034,0.535274686006828,0.6537949154292056,grey
AP000892.2,0.1498498315733209,0.049860916527195515,0.10544556747970392,grey
AL365398.1,0.04897553908744563,0.12894267041192822,0.22974906547206286,grey
RNU6-1231P,0.1269088295791072,0.3526221495409695,0.4946785012131886,grey
RNU6-667P,0.12468921834439167,0.027043446068175797,0.06260796155143691,grey
RNU6-1315P,0.03278965633617566,0.32518738138130265,0.46745686073562925,grey
RNU1-45P,0.00539083557951483,0.6037970411899944,0.7031886419807549,grey
RNU6-1261P,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RNU6-176P,0.05975721024647529,0.08908473738829042,0.17090818485423412,grey
RN7SKP283,-0.00024278975352473933,0.9947927204591254,0.9960451636827413,grey
MIR2355,-0.038896217665522016,0.2120490476738249,0.3401616374585223,grey
RN7SKP256,0.015053807279571865,0.4202614634673407,0.5556611140046693,grey
