,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
40,prerank,Reactome_2022__EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025,0.774296664967702,2.027439864920701,0.001,0.001,0.001,63/97,14.75%,SKA1;CDC20;NUF2;BIRC5;CENPF;CENPA;KIF2C;BUB1;BUB1B;SPC24;CENPM;PLK1;NDC80;AURKB;SPC25;KIF18A;CDCA8;CENPE;CENPI;SGO1;ERCC6L;CENPK;ZWINT;SGO2;CENPL;CENPU;MAD2L1;CENPH;KNTC1;SPDL1;DYNC1I1;CENPO;DSN1;INCENP;CENPQ;CENPP;ITGB3BP;ZWILCH;NUP37;KNL1;CENPT;KIF2A;DYNLL1;NUP107;RCC2;NDE1;NUP133;NUP43;DYNC1H1;RPS27;PPP1CC;NUP85;XPO1;BUB3;AHCTF1;PPP2R1A;CENPN;CKAP5;SKA2;PPP2R5A;RANGAP1;PPP2R5B;SEC13
41,prerank,MSigDB_Hallmark_2020__G2-M Checkpoint,0.7280595153642956,2.0156159746191045,0.001,0.001,0.001,89/200,5.91%,CDC20;NEK2;UBE2C;BIRC5;TROAP;TOP2A;MYBL2;CENPF;CDKN3;E2F1;CENPA;KIF4A;CCNB2;TTK;PBK;KIF2C;EXO1;CDK1;BUB1;PTTG1;MKI67;CDC45;PLK1;CCNA2;NDC80;HMMR;CDC6;AURKB;KIF23;CENPE;KIF15;POLQ;E2F2;RAD54L;ORC6;AURKA;TRAIP;RACGAP1;EZH2;STIL;CCNF;CDKN2C;MCM2;MAD2L1;CHEK1;KIF11;CDC7;PLK4;STMN1;TPX2;SQLE;UCK2;CDC25A;GINS2;TACC3;UBE2S;ESPL1;MCM6;EGF;PRC1;HMGA1;CHAF1A;MCM3;KPNA2;POLA2;DDX39A;MCM5;H2AX;DTYMK;CKS2;BRCA2;RBL1;PRIM2;INCENP;CKS1B;KIF22;JPT1;BARD1;H2AZ1;NSD2;LMNB1;SMC4;KIF20B;DBF4;ILF3;SUV39H1;CDC25B;SMC2;CBX1
42,prerank,Reactome_2022__Heme Degradation R-HSA-189483,-0.8467479349962772,-2.012300428408101,0.001,0.003132210822195171,0.026,10/16,3.17%,SLCO1B3;UGT1A4;ALB;UGT1A1;FABP1;SLCO1B1;GSTA1;HMOX1;ABCG2;SLCO2B1
43,prerank,Reactome_2022__Mitotic Spindle Checkpoint R-HSA-69618,0.7613941028282037,2.007402513707518,0.001,0.001,0.001,70/110,14.96%,SKA1;CDC20;NUF2;UBE2C;BIRC5;CENPF;CENPA;KIF2C;BUB1;BUB1B;SPC24;CENPM;PLK1;NDC80;AURKB;SPC25;KIF18A;CDCA8;CENPE;CENPI;SGO1;ERCC6L;CENPK;ZWINT;SGO2;CENPL;CENPU;MAD2L1;CENPH;UBE2S;KNTC1;SPDL1;DYNC1I1;CENPO;DSN1;INCENP;CENPQ;CENPP;ANAPC7;ITGB3BP;ZWILCH;NUP37;KNL1;CENPT;KIF2A;DYNLL1;NUP107;RCC2;ANAPC11;NDE1;ANAPC4;NUP133;NUP43;DYNC1H1;RPS27;PPP1CC;NUP85;XPO1;BUB3;AHCTF1;CDC23;PPP2R1A;CENPN;CKAP5;SKA2;PPP2R5A;RANGAP1;PPP2R5B;SEC13;ANAPC1
44,prerank,Reactome_2022__Formation Of Fibrin Clot (Clotting Cascade) R-HSA-140877,-0.6977036893418882,-2.0058687111619347,0.001,0.0030427190844181666,0.027,28/37,9.55%,F9;FGB;KLKB1;FGG;FGA;PF4;GP5;F3;SERPINC1;F8;F12;PF4V1;THBD;SERPING1;PROS1;SERPINA5;KNG1;PROC;F13B;F7;SERPIND1;PRTN3;GP9;PRCP;ZNF160;TFPI;F2R;GP1BA
45,prerank,MSigDB_Hallmark_2020__Inflammatory Response,-0.5471484599095155,-1.9971958094176079,0.001,0.001,0.001,98/199,9.28%,MARCO;LY6E;CXCL6;ITGB8;ADGRE1;SERPINE1;FPR1;SLC7A2;HAS2;AQP9;PROK2;SELE;SLC4A4;IL1B;SLC1A2;IL18R1;LPAR1;CD14;GCH1;IL10;KCNA3;IL6;CCL2;CSF3;CD69;F3;PTGIR;NAMPT;PTGER2;FFAR2;PCDH7;IL2RB;IFITM1;AXL;MYC;NMUR1;SGMS2;LDLR;TLR3;TLR2;KLF6;CSF3R;INHBA;IL7R;CXCL8;GPR183;STAB1;CYBB;ADM;MEFV;PDE4B;EREG;C5AR1;IL18RAP;RNF144B;SELL;SLC31A1;TPBG;NLRP3;ABCA1;OSM;TLR1;SLC28A2;EBI3;RGS1;IL1R1;LCP2;CCL22;IL10RA;MSR1;APLNR;HPN;EDN1;PTGER4;CD82;CCL5;PIK3R5;OSMR;IL4R;AHR;CXCR6;PLAUR;HBEGF;TNFRSF1B;CD48;IFNAR1;CMKLR1;CDKN1A;TNFSF10;C3AR1;BST2;LIF;CX3CL1;ICAM1;CCL24;NFKBIA;PTAFR;IL18
46,prerank,Reactome_2022__Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,-0.5849181192950764,-1.995094146469652,0.001,0.0029626475295650564,0.027,65/116,9.35%,CLEC1B;FCGR2B;SIGLEC11;LILRA5;CD1D;SIGLEC7;LILRB5;LILRA2;KLRF1;LILRA1;CD226;CD300E;KLRD1;CD160;NCR1;SIGLEC9;SH2D1B;SIGLEC1;IFITM1;TREM1;IGLL5;CD300LG;CD300A;CD200R1;LILRB1;SIGLEC8;C3;CD81;CD1C;KLRB1;SH2D1A;LILRA4;KIR3DL1;SELL;CD300C;LILRB2;CD8A;LILRA6;SLAMF6;KIR2DL3;KLRC1;SIGLEC6;SIGLEC10;KLRK1;TREML2;SLAMF7;ICAM3;CRTAM;KIR3DL2;NCR3;CD1E;KLRG1;CD247;CLEC4G;ULBP3;CD33;ITGA4;TYROBP;OSCAR;ICAM1;CD8B;SIGLEC5;CD22;CD300LB;CD3E
47,prerank,Reactome_2022__RHO GTPases Activate Formins R-HSA-5663220,0.7502889001955942,1.9903840238857178,0.001,0.001,0.001,72/119,14.75%,SKA1;CDC20;NUF2;BIRC5;CENPF;CENPA;KIF2C;BUB1;BUB1B;SPC24;CENPM;PLK1;NDC80;AURKB;DIAPH3;SPC25;KIF18A;CDCA8;CENPE;CENPI;SGO1;ERCC6L;CENPK;ZWINT;SGO2;CENPL;CENPU;MAD2L1;CENPH;KNTC1;SPDL1;DYNC1I1;CENPO;DSN1;INCENP;CENPQ;DVL2;CENPP;ITGB3BP;ZWILCH;NUP37;SRC;KNL1;SRGAP2;CENPT;KIF2A;DYNLL1;FMNL3;DVL3;NUP107;RCC2;NDE1;RHOC;NUP133;NUP43;DYNC1H1;RNASE1;MRTFA;RPS27;PPP1CC;NUP85;XPO1;BUB3;AHCTF1;PPP2R1A;CENPN;CKAP5;SKA2;PPP2R5A;RANGAP1;PPP2R5B;SEC13
48,prerank,Reactome_2022__Glyoxylate Metabolism And Glycine Degradation R-HSA-389661,-0.7242135593167882,-1.9854592745594248,0.001,0.0032709230157495287,0.032,16/31,6.02%,GNMT;AGXT2;HOGA1;HAO1;AGXT;DAO;PRODH2;LDHD;BCKDHB;GRHPR;GLDC;ALDH4A1;DHTKD1;GOT2;DBT;PXMP2
49,prerank,MSigDB_Hallmark_2020__Fatty Acid Metabolism,-0.5634868428763667,-1.9784206432139924,0.001,0.001,0.001,71/158,8.96%,HAO2;AADAT;CYP1A1;INMT;RDH16;ADH1C;HPGD;CYP4A11;CYP4A22;TDO2;BMPR1B;VNN1;ACADL;ACSM3;GPD1;ENO3;GSTZ1;FABP1;CD1D;ACSL1;G0S2;ACADS;CA2;ETFDH;ACAA2;EHHADH;HMGCS2;BCKDHB;ACAA1;AQP7;GCDH;ACADM;HMGCL;GRHPR;MLYCD;GABARAPL1;REEP6;ECHS1;ADH7;CPT2;XIST;ACSL5;ACOT2;SUCLG2;MGLL;ACOX1;ALDH9A1;HIBCH;HADH;CIDEA;SERINC1;ALAD;SDHD;MAOA;AOC3;ACAT2;DECR1;PCBD1;MCEE;UBE2L6;RETSAT;LDHA;ECH1;CRAT;HSDL2;ACADVL;HADHB;CPT1A;HSD17B10;PTS;ADIPOR2
50,prerank,Reactome_2022__Plasma Lipoprotein Remodeling R-HSA-8963899,-0.7043190044104849,-1.9763528838159996,0.001,0.003767176009279635,0.041,17/33,5.00%,APOF;LPA;LCAT;CETP;APOA4;APOA5;ALB;APOA1;APOC3;ANGPTL3;LIPG;LIPC;CREB3L3;APOB;ANGPTL4;PCSK6;PLTP
51,prerank,Reactome_2022__Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,-0.6788653606221822,-1.9661691476434677,0.001,0.0040108569749148565,0.043,20/41,4.25%,MARCO;STAB2;SCARA5;JCHAIN;SAA2;HPX;COLEC11;ALB;APOA1;CD163;MASP1;HBA1;SSC5D;HPR;IGLL5;AMBP;DLC1;STAB1;APOB;APOL1
52,prerank,KEGG_2021_Human__Pyruvate metabolism,-0.6534882549032394,-1.965613849807313,0.001,0.001,0.004,23/47,8.53%,ADH4;PCK1;ADH1C;ADH1B;ADH1A;ADH6;ACOT12;ALDH2;LDHD;PCK2;ALDH1B1;ACAT1;ACACB;GRHPR;ADH7;PC;ALDH9A1;HAGH;ACAT2;PKLR;LDHA;ALDH7A1;ACYP2
53,prerank,Reactome_2022__Cell Cycle Checkpoints R-HSA-69620,0.700884086147839,1.9655580918097177,0.001,0.001,0.001,176/269,20.94%,SKA1;CDC25C;CDC20;NUF2;UBE2C;BIRC5;CDKN2A;CENPF;CENPA;CCNB2;KIF2C;EXO1;CDK1;BUB1;BUB1B;SPC24;CENPM;CDC45;PLK1;CCNA2;NDC80;GTSE1;CDC6;AURKB;SPC25;KIF18A;CCNB1;PKMYT1;CDCA8;CENPE;MCM10;CLSPN;CENPI;SGO1;CCNE1;ERCC6L;ORC6;CENPK;ZWINT;SGO2;CENPL;BLM;CENPU;MAD2L1;CHEK1;CDC7;RMI2;CDC25A;CENPH;UBE2S;KNTC1;SPDL1;MCM6;RFC4;CCNE2;DYNC1I1;MCM4;CENPO;MCM3;H2BC11;MCM5;MCM7;MCM8;DNA2;H2AX;ARTN;H2BC15;BRIP1;DSN1;INCENP;H2BC17;RHNO1;H2BC9;PCBP4;BARD1;NSD2;PSMD4;CENPQ;RAD9A;CHEK2;RFC3;CENPP;ANAPC7;ITGB3BP;DBF4;H2BC13;ZWILCH;POLR1A;NUP37;KNL1;BRCA1;MDM4;TOPBP1;ATRIP;PSMB4;CENPT;KIF2A;RNF8;PSMD10;PSMA6;DYNLL1;H2BC12;NUP107;PSMC4;MDC1;RCC2;ANAPC11;NDE1;ANAPC4;NUP133;NUP43;DYNC1H1;YWHAZ;PSMD14;PSMA1;RPS27;PSME3;RFC5;PPP1CC;NUP85;XPO1;PSMD9;RMI1;PSMD2;BUB3;AHCTF1;CDC23;SEM1;PPP2R1A;UIMC1;MRE11;RFC2;CENPN;ABRAXAS1;CKAP5;YWHAH;SKA2;PPP2R5A;PSMB5;RANGAP1;PPP2R5B;SEC13;ANAPC1;BABAM1;RPS27A;MAPRE1;BABAM2;PIAS4;PSMB3;KANSL1;PSMD3;TP53BP1;ANAPC15;PSMB9;CDK2;ANAPC5;PSMC5;PSME2;PSMD11;PSMD13;PSMC2;UBA52;PSMA2;PSMA4;ORC3;H2BC21;YWHAG;RAD50;TAOK1;PSMC3;PSMA7;PPP2R5D;PSMD8;ANAPC2;RPA3;YWHAB
54,prerank,MSigDB_Hallmark_2020__Coagulation,-0.5548333088700887,-1.9550939312220392,0.001,0.001,0.001,65/138,6.99%,C9;F9;MBL2;TFPI2;HRG;C8A;SERPINE1;PLG;PROZ;APOA1;KLKB1;C8B;C1R;THBS1;APOC3;FGG;FGA;PF4;ANG;DUSP6;HMGCS2;GDA;F11;A2M;C1S;MMP7;MASP2;F3;ITIH1;SERPINC1;F8;F12;ACOX2;TF;THBD;RGN;CFI;SERPING1;CPN1;CPB2;F2;PROS1;SERPINA1;MST1;CFD;C3;CTSO;C1QA;CLU;PROC;MAFF;F13B;FYN;PLEK;APOC1;F2RL2;DUSP14;CTSB;CFH;HPN;MMP8;TMPRSS6;SERPINB2;CTSE;DCT
55,prerank,Reactome_2022__Bile Acid And Bile Salt Metabolism R-HSA-194068,-0.6579516614991419,-1.9431011492691124,0.001,0.005159393230100368,0.056,24/45,7.96%,SLCO1B3;CYP39A1;CYP8B1;AKR1D1;SLC10A1;PTGIS;SLC27A5;ALB;ABCB11;SLCO1B1;SLC27A2;ACOX2;CH25H;STARD5;AKR1C4;CYP7B1;CYP27A1;SLC51A;BAAT;OSBPL6;NR1H4;SLCO1A2;CYP46A1;OSBPL1A
56,prerank,Reactome_2022__Mitotic Anaphase R-HSA-68882,0.6988625505723568,1.9415207665955336,0.001,0.001,0.001,153/232,20.68%,SKA1;CDC20;NUF2;UBE2C;BIRC5;CENPF;CENPA;CCNB2;KIF2C;CDK1;BUB1;PTTG1;BUB1B;SPC24;CENPM;CDCA5;PLK1;NDC80;AURKB;SPC25;KIF18A;CCNB1;CDCA8;CENPE;CENPI;SGO1;ERCC6L;CENPK;ZWINT;SGO2;CENPL;CENPU;MAD2L1;CENPH;UBE2S;KNTC1;ESPL1;SPDL1;DYNC1I1;CENPO;TUBA3C;DSN1;INCENP;LMNB1;PSMD4;CENPQ;CENPP;ANAPC7;ITGB3BP;LMNA;ZWILCH;TUBB4A;TUBA1B;VRK1;NUP37;KNL1;LEMD2;PSMB4;NUP155;CENPT;KIF2A;NUP93;PSMD10;PSMA6;DYNLL1;NUP107;PSMC4;RCC2;ANAPC11;NDE1;RAD21;NUP205;ANAPC4;NUP133;NUP43;DYNC1H1;PSMD14;RCC1;BANF1;NUP62;PSMA1;RPS27;PSME3;TUBB;RNF103-CHMP3;PPP1CC;NUP85;RAN;XPO1;PSMD9;PSMD2;BUB3;AHCTF1;TUBA1C;CDC23;SEM1;CHMP4C;PPP2R1A;KPNB1;TUBB3;CENPN;CC2D1B;NDC1;CKAP5;LBR;SKA2;UBE2I;PPP2R5A;PSMB5;RANGAP1;PPP2R5B;SEC13;ANAPC1;NUP188;HDAC8;EMD;RPS27A;MAPRE1;TUBB2B;PSMB3;KANSL1;PSMD3;ANAPC15;TUBA4B;PSMB9;TUBA4A;TUBB4B;TUBA3E;ANAPC5;CHMP2A;TMPO;PSMC5;TUBA8;TUBA1A;PSME2;PSMD11;PSMD13;PSMC2;UBA52;TUBA3D;PSMA2;PSMA4;CHMP4B;CHMP6;SMC3;ANKLE2;TAOK1;IST1;PSMC3;PSMA7;PPP2R5D;PSMD8;ANAPC2
57,prerank,Reactome_2022__Mitotic Metaphase And Anaphase R-HSA-2555396,0.6971888589496172,1.9368802810553902,0.001,0.001,0.001,153/233,20.68%,SKA1;CDC20;NUF2;UBE2C;BIRC5;CENPF;CENPA;CCNB2;KIF2C;CDK1;BUB1;PTTG1;BUB1B;SPC24;CENPM;CDCA5;PLK1;NDC80;AURKB;SPC25;KIF18A;CCNB1;CDCA8;CENPE;CENPI;SGO1;ERCC6L;CENPK;ZWINT;SGO2;CENPL;CENPU;MAD2L1;CENPH;UBE2S;KNTC1;ESPL1;SPDL1;DYNC1I1;CENPO;TUBA3C;DSN1;INCENP;LMNB1;PSMD4;CENPQ;CENPP;ANAPC7;ITGB3BP;LMNA;ZWILCH;TUBB4A;TUBA1B;VRK1;NUP37;KNL1;LEMD2;PSMB4;NUP155;CENPT;KIF2A;NUP93;PSMD10;PSMA6;DYNLL1;NUP107;PSMC4;RCC2;ANAPC11;NDE1;RAD21;NUP205;ANAPC4;NUP133;NUP43;DYNC1H1;PSMD14;RCC1;BANF1;NUP62;PSMA1;RPS27;PSME3;TUBB;RNF103-CHMP3;PPP1CC;NUP85;RAN;XPO1;PSMD9;PSMD2;BUB3;AHCTF1;TUBA1C;CDC23;SEM1;CHMP4C;PPP2R1A;KPNB1;TUBB3;CENPN;CC2D1B;NDC1;CKAP5;LBR;SKA2;UBE2I;PPP2R5A;PSMB5;RANGAP1;PPP2R5B;SEC13;ANAPC1;NUP188;HDAC8;EMD;RPS27A;MAPRE1;TUBB2B;PSMB3;KANSL1;PSMD3;ANAPC15;TUBA4B;PSMB9;TUBA4A;TUBB4B;TUBA3E;ANAPC5;CHMP2A;TMPO;PSMC5;TUBA8;TUBA1A;PSME2;PSMD11;PSMD13;PSMC2;UBA52;TUBA3D;PSMA2;PSMA4;CHMP4B;CHMP6;SMC3;ANKLE2;TAOK1;IST1;PSMC3;PSMA7;PPP2R5D;PSMD8;ANAPC2
58,prerank,Reactome_2022__Mitotic Prometaphase R-HSA-68877,0.7064631741909733,1.9297635360927117,0.001,0.001,0.001,115/186,17.46%,SKA1;CDC20;NEK2;NUF2;BIRC5;NCAPG;CENPF;CENPA;CCNB2;KIF2C;CDK1;BUB1;BUB1B;SPC24;CENPM;CDCA5;PLK1;NDC80;AURKB;SPC25;KIF18A;CCNB1;CDCA8;CENPE;CENPI;SGO1;NCAPH;ERCC6L;CENPK;ZWINT;SGO2;CENPL;CENPU;MAD2L1;PLK4;CENPH;KNTC1;CEP131;SPDL1;DYNC1I1;CENPO;CEP152;NCAPD2;DSN1;CEP72;CENPJ;INCENP;SFI1;CEP250;TUBG1;HAUS5;CENPQ;SMC4;CENPP;TUBG2;ITGB3BP;HAUS7;ZWILCH;TUBB4A;CEP41;NUP37;KNL1;MZT1;CEP290;CSNK1E;DCTN2;CENPT;KIF2A;PRKCA;HAUS1;DYNLL1;NUP107;CSNK2B;OFD1;CDK5RAP2;RCC2;NDE1;RAD21;NUP133;CETN2;NUP43;TUBGCP6;DYNC1H1;ALMS1;CSNK1D;CEP164;HAUS3;RPS27;TUBB;PPP1CC;NUP85;XPO1;BUB3;SSNA1;AHCTF1;PPP2R1A;HAUS4;CENPN;CKAP5;SKA2;PPP2R5A;HSP90AA1;RANGAP1;PPP2R5B;SEC13;HDAC8;MAPRE1;NEDD1;KANSL1;NME7;MZT2A;CEP192;TUBA4A;TUBB4B;DCTN1
59,prerank,Reactome_2022__Separation Of Sister Chromatids R-HSA-2467813,0.704944744960816,1.928254000016519,0.001,0.001,0.001,110/170,20.68%,SKA1;CDC20;NUF2;UBE2C;BIRC5;CENPF;CENPA;KIF2C;BUB1;PTTG1;BUB1B;SPC24;CENPM;CDCA5;PLK1;NDC80;AURKB;SPC25;KIF18A;CDCA8;CENPE;CENPI;SGO1;ERCC6L;CENPK;ZWINT;SGO2;CENPL;CENPU;MAD2L1;CENPH;UBE2S;KNTC1;ESPL1;SPDL1;DYNC1I1;CENPO;DSN1;INCENP;PSMD4;CENPQ;CENPP;ANAPC7;ITGB3BP;ZWILCH;NUP37;KNL1;PSMB4;CENPT;KIF2A;PSMD10;PSMA6;DYNLL1;NUP107;PSMC4;RCC2;ANAPC11;NDE1;RAD21;ANAPC4;NUP133;NUP43;DYNC1H1;PSMD14;PSMA1;RPS27;PSME3;PPP1CC;NUP85;XPO1;PSMD9;PSMD2;BUB3;AHCTF1;CDC23;SEM1;PPP2R1A;CENPN;CKAP5;SKA2;PPP2R5A;PSMB5;RANGAP1;PPP2R5B;SEC13;ANAPC1;HDAC8;RPS27A;MAPRE1;PSMB3;KANSL1;PSMD3;ANAPC15;PSMB9;ANAPC5;PSMC5;PSME2;PSMD11;PSMD13;PSMC2;UBA52;PSMA2;PSMA4;SMC3;TAOK1;PSMC3;PSMA7;PPP2R5D;PSMD8;ANAPC2
60,prerank,Reactome_2022__Signaling By BMP R-HSA-201451,-0.7195796217440739,-1.9213024665766971,0.001,0.005768488264209441,0.067,12/27,8.55%,GDF2;BMP10;AMHR2;GREM2;BMPR1B;CHRDL1;SMAD6;NOG;SMAD9;BMPR2;SMAD7;SMAD1
61,prerank,Reactome_2022__Peroxisomal Lipid Metabolism R-HSA-390918,-0.6936015675004945,-1.9167420130634174,0.001,0.005902875023771243,0.071,16/29,10.00%,HAO2;SLC27A2;EHHADH;ACAA1;ACOX2;MLYCD;PHYH;ACOX1;ACBD4;NUDT7;PECR;CRAT;ACBD5;ACOT6;HSD17B4;ACOT4
62,prerank,Reactome_2022__Chemokine Receptors Bind Chemokines R-HSA-380108,-0.6178542985634461,-1.9026155379170935,0.001,0.006846117939940875,0.084,28/54,7.53%,CXCL12;CXCL6;PPBP;CCL19;CXCR1;CXCR2;CCL21;CXCL2;PF4;CCL2;CCL4;CCR1;XCR1;CCR9;CXCL13;CCL16;CXCL1;CCL3;CXCL8;CX3CR1;ACKR4;CCL22;CXCL3;CCL5;CXCR6;ACKR2;XCL2;CXCL5
63,prerank,KEGG_2021_Human__Malaria,-0.6131335587335552,-1.8928552829602703,0.001,0.0017911010558069383,0.009,23/50,6.27%,HGF;HBB;HBA2;SELP;CR1;SELE;IL1B;THBS1;HBA1;IL10;IL6;CCL2;CR1L;CSF3;TLR4;TLR2;CXCL8;CD81;KLRB1;MYD88;TNF;THBS2;KLRK1
64,prerank,Reactome_2022__Polo-like Kinase Mediated Events R-HSA-156711,0.9290011072801238,1.8922545873546466,0.001,0.001,0.001,11/16,1.81%,CDC25C;MYBL2;CENPF;CCNB2;FOXM1;PLK1;CCNB1;PKMYT1;CDC25A;LIN37;LIN9
65,prerank,KEGG_2021_Human__Chemical carcinogenesis,-0.4980919663004688,-1.8740989936387016,0.001,0.0023881347410759177,0.013,56/228,4.23%,CYP1A2;CYP3A4;NAT2;CYP2A7;CYP2A6;CYP2E1;CYP2C8;ESR1;CYP2B6;CYP2C19;FOS;CYP1A1;RPS6KA6;UGT1A4;CHRNA4;HSD11B1;CYP2C9;PTGS2;UGT2B7;CYP3A43;GSTA2;GSTM5;UGT2B10;ADCY1;GSTM1;UGT2B17;UGT2A1;UGT1A1;TNFSF11;SULT2A1;ADRB1;AR;CYP2C18;UGT1A3;CYP2A13;PGR;EPHX2;UGT1A9;GSTA1;UGT2B15;NR1I3;CYP3A7;KLF4;ADRB2;JUN;SULT1A1;CYP3A7-CYP3A51P;PRKCB;FGF10;MYC;NAT1;GSTT2B;UGT2A3;CREB3L3;MGST1;ADCY5
66,prerank,Reactome_2022__M Phase R-HSA-68886,0.6608884411400736,1.865965422095376,0.001,0.001,0.001,274/378,26.47%,SKA1;CDC20;NEK2;NUF2;UBE2C;BIRC5;NCAPG;KIF20A;CENPF;CENPA;CCNB2;KIF2C;CDK1;BUB1;PTTG1;BUB1B;SPC24;CENPM;CDCA5;PLK1;NDC80;AURKB;SPC25;KIF18A;CCNB1;KIF23;CDCA8;CENPE;CENPI;SGO1;NCAPH;ERCC6L;CENPK;ZWINT;SGO2;CENPL;CENPU;MAD2L1;PLK4;CENPH;UBE2S;KNTC1;ESPL1;CEP131;SPDL1;DYNC1I1;CENPO;H2BC11;CEP152;NCAPD2;TUBA3C;H2AX;H2BC15;DSN1;CEP72;CENPJ;INCENP;H2BC17;SFI1;H2BC9;CEP250;NCAPG2;TUBG1;H2AZ1;LMNB1;HAUS5;PSMD4;CENPQ;SMC4;CENPP;ANAPC7;TUBG2;ITGB3BP;HAUS7;LMNA;H2BC13;ZWILCH;TUBB4A;TUBA1B;NCAPH2;CEP41;VRK1;NUP37;H2AC20;KNL1;LEMD2;NUP210;MZT1;CEP290;PSMB4;MAPK3;NUP155;CSNK1E;DCTN2;CENPT;KIF2A;NUP93;PRKCA;HAUS1;PSMD10;PSMA6;DYNLL1;H2BC12;NUP107;PSMC4;MASTL;CSNK2B;OFD1;CDK5RAP2;RCC2;ANAPC11;TPR;NDE1;RAD21;NUP205;ANAPC4;NUP133;CETN2;NUP43;TUBGCP6;DYNC1H1;PSMD14;ALMS1;ENSA;CSNK1D;RCC1;CEP164;HAUS3;BANF1;BLZF1;NUP62;PSMA1;RPS27;PSME3;TUBB;RNF103-CHMP3;PPP1CC;NUP85;NUP42;RAN;XPO1;PSMD9;PSMD2;BUB3;SSNA1;AHCTF1;TUBA1C;H3C13;CDC23;SEM1;CHMP4C;PPP2R1A;HAUS4;KPNB1;TUBB3;CENPN;CC2D1B;NDC1;AAAS;CKAP5;LBR;SKA2;MAU2;UBE2I;PPP2R5A;PSMB5;HSP90AA1;RANGAP1;PPP2R5B;SEC13;H2AJ;ANAPC1;NUP188;HDAC8;EMD;RPS27A;MAPRE1;TUBB2B;NEDD1;H2AC14;PSMB3;KANSL1;H2AC4;NME7;PSMD3;ANAPC15;GORASP2;MZT2A;TUBA4B;PSMB9;CEP192;TUBA4A;TUBB4B;DCTN1;TUBA3E;ANAPC5;CHMP2A;TMPO;PSMC5;TUBA8;TUBA1A;H2AC6;PSME2;PSMD11;PSMD13;PSMC2;UBA52;TUBA3D;HAUS8;LPIN3;PSMA2;PSMA4;CHMP4B;CHMP6;SMC3;ANKLE2;H2BC21;YWHAG;CEP135;H2AZ2;HAUS6;TAOK1;IST1;MZT2B;PSMC3;PSMA7;PPP2R5D;SDCCAG8;PSMD8;CEP78;ANAPC2;NUP214;PCNT;ACTR1A;TUBB8;CTDNEP1;HAUS2;TUBGCP2;POM121C;DYNC1LI1;PSME1;TUBB2A;H2BC14;TUBGCP5;H2AC19;NUMA1;DCTN3;TUBAL3;PSMC6;CEP63;ARPP19;NEK9;H2BC5;H2BC1;NINL;CDC27;SMC1A;CNTRL;SET;ZW10;SPAST;CDC16;UBE2D1;NIPBL;NEK7;NUP160;EML4;MAPK1;DYNC1I2;RAB2A;FBXO5;CSNK2A2;CLASP2;KMT5A
67,prerank,Reactome_2022__Homology Directed Repair R-HSA-5693538,0.7001771322533762,1.8643094059004253,0.001,0.001,0.001,91/117,25.04%,EXO1;CCNA2;EME1;CLSPN;XRCC2;RAD51AP1;BLM;RAD51;CHEK1;RMI2;RFC4;XRCC3;FEN1;POLE2;H2BC11;DNA2;H2AX;ARTN;H2BC15;BRCA2;BRIP1;EME2;POLD1;H2BC17;RHNO1;H2BC9;BARD1;NSD2;PCNA;RAD9A;RFC3;H2BC13;POLR1A;SLX4;XRCC1;BRCA1;RTEL1;TOPBP1;ATRIP;TIPIN;TIMELESS;RNF8;PARP1;PARP2;H2BC12;MDC1;RAD51C;MUS81;SIRT6;RAD51D;RFC5;POLD3;RMI1;SEM1;UIMC1;MRE11;RFC2;ABRAXAS1;RAD52;PALB2;UBE2I;ABL1;SUMO2;BABAM1;RPS27A;POLH;BABAM2;PIAS4;TP53BP1;CDK2;POLD4;UBA52;SLC19A1;RAD51B;H2BC21;RNF4;RAD50;POLE3;RPA3;ERCC1;RAD9B;UBE2N;HERC2;GEN1;H2BC14;UBE2V2;RBBP8;KAT5;H2BC5;H2BC1;RAD17
68,prerank,KEGG_2021_Human__Fat digestion and absorption,-0.630778275416211,-1.857005105079638,0.001,0.0027680652680652684,0.016,20/43,7.47%,MOGAT2;NPC1L1;APOA4;PLA2G2A;FABP1;APOA1;PLPP3;MTTP;ACAT1;ABCG8;DGAT2;PLA2G5;APOB;GOT2;AGPAT2;ABCG5;ABCA1;ACAT2;PLA2G12A;PLA2G2D
